Ensembl Gene ID,Mus Ensembl Gene ID,Homology Type
ENSMUSG00000041293,ENSMUSG00000041293,ortholog_one2one
ENSMUSG00000023232,ENSMUSG00000023232,ortholog_one2one
ENSMUSG00000038886,ENSMUSG00000038886,ortholog_one2one
ENSMUSG00000028952,ENSMUSG00000028952,ortholog_one2one
ENSMUSG00000040284,ENSMUSG00000040284,ortholog_one2one
ENSMUSG00000046311,ENSMUSG00000046311,ortholog_one2one
ENSMUSG00000033177,ENSMUSG00000033177,ortholog_one2one
ENSMUSG00000097070,ENSMUSG00000097070,ortholog_one2one
ENSMUSG00000015443,ENSMUSG00000015443,ortholog_one2one
ENSMUSG00000073752,ENSMUSG00000073752,ortholog_one2one
ENSMUSG00000038705,ENSMUSG00000038705,ortholog_one2one
ENSMUSG00000028571,ENSMUSG00000028571,ortholog_one2one
ENSMUSG00000028773,ENSMUSG00000028773,ortholog_one2one
ENSMUSG00000021666,ENSMUSG00000021666,ortholog_one2one
ENSMUSG00000035954,ENSMUSG00000035954,ortholog_one2one
ENSMUSG00000033961,ENSMUSG00000033961,ortholog_one2one
ENSMUSG00000040429,ENSMUSG00000040429,ortholog_one2one
ENSMUSG00000015441,ENSMUSG00000015441,ortholog_one2one
ENSMUSG00000053158,ENSMUSG00000053158,ortholog_one2one
ENSMUSG00000072809,ENSMUSG00000072809,ortholog_one2one
ENSMUSG00000061393,ENSMUSG00000061393,ortholog_one2one
ENSMUSG00000028772,ENSMUSG00000028772,ortholog_one2one
ENSMUSG00000045176,ENSMUSG00000045176,ortholog_one2one
ENSMUSG00000029119,ENSMUSG00000029119,ortholog_one2one
ENSMUSG00000041911,ENSMUSG00000041911,ortholog_one2one
ENSMUSG00000008348,ENSMUSG00000008348,ortholog_one2one
ENSMUSG00000048930,ENSMUSG00000048930,ortholog_one2one
ENSMUSG00000091831,ENSMUSG00000091831,ortholog_one2one
ENSMUSG00000020895,ENSMUSG00000020895,ortholog_one2one
ENSMUSG00000054320,ENSMUSG00000054320,ortholog_one2one
ENSMUSG00000030189,ENSMUSG00000030189,ortholog_one2one
ENSMUSG00000040812,ENSMUSG00000040812,ortholog_one2one
ENSMUSG00000072612,ENSMUSG00000072612,ortholog_one2one
ENSMUSG00000074088,ENSMUSG00000074088,ortholog_one2one
ENSMUSG00000024056,ENSMUSG00000024056,ortholog_one2one
ENSMUSG00000023391,ENSMUSG00000023391,ortholog_one2one
ENSMUSG00000070531,ENSMUSG00000070531,ortholog_one2one
ENSMUSG00000042787,ENSMUSG00000042787,ortholog_one2one
ENSMUSG00000044216,ENSMUSG00000044216,ortholog_one2one
ENSMUSG00000027581,ENSMUSG00000027581,ortholog_one2one
ENSMUSG00000079186,ENSMUSG00000079186,ortholog_one2one
ENSMUSG00000030530,ENSMUSG00000030530,ortholog_one2one
ENSMUSG00000070530,ENSMUSG00000070530,ortholog_one2one
ENSMUSG00000010830,ENSMUSG00000010830,ortholog_one2one
ENSMUSG00000014496,ENSMUSG00000014496,ortholog_one2one
ENSMUSG00000078532,ENSMUSG00000078532,ortholog_one2one
ENSMUSG00000053684,ENSMUSG00000053684,ortholog_one2one
ENSMUSG00000074594,ENSMUSG00000074594,ortholog_one2one
ENSMUSG00000030382,ENSMUSG00000030382,ortholog_one2one
ENSMUSG00000024807,ENSMUSG00000024807,ortholog_one2one
ENSMUSG00000081225,ENSMUSG00000081225,ortholog_one2one
ENSMUSG00000064263,ENSMUSG00000064263,ortholog_one2one
ENSMUSG00000029480,ENSMUSG00000029480,ortholog_one2one
ENSMUSG00000060417,ENSMUSG00000060417,ortholog_one2one
ENSMUSG00000029253,ENSMUSG00000029253,ortholog_one2one
ENSMUSG00000079711,ENSMUSG00000079711,ortholog_one2one
ENSMUSG00000056492,ENSMUSG00000056492,ortholog_one2one
ENSMUSG00000048120,ENSMUSG00000048120,ortholog_one2one
ENSMUSG00000081362,ENSMUSG00000081362,ortholog_one2one
ENSMUSG00000070529,ENSMUSG00000070529,ortholog_one2one
ENSMUSG00000037905,ENSMUSG00000037905,ortholog_one2one
ENSMUSG00000066097,ENSMUSG00000066097,ortholog_one2one
ENSMUSG00000033276,ENSMUSG00000033276,ortholog_one2one
ENSMUSG00000038344,ENSMUSG00000038344,ortholog_one2one
ENSMUSG00000030528,ENSMUSG00000030528,ortholog_one2one
ENSMUSG00000008958,ENSMUSG00000008958,ortholog_one2one
ENSMUSG00000020121,ENSMUSG00000020121,ortholog_one2one
ENSMUSG00000052525,ENSMUSG00000052525,ortholog_one2one
ENSMUSG00000049600,ENSMUSG00000049600,ortholog_one2one
ENSMUSG00000017774,ENSMUSG00000017774,ortholog_one2one
ENSMUSG00000023914,ENSMUSG00000023914,ortholog_one2one
ENSMUSG00000040407,ENSMUSG00000040407,ortholog_one2one
ENSMUSG00000029482,ENSMUSG00000029482,ortholog_one2one
ENSMUSG00000030527,ENSMUSG00000030527,ortholog_one2one
ENSMUSG00000014846,ENSMUSG00000014846,ortholog_one2one
ENSMUSG00000020190,ENSMUSG00000020190,ortholog_one2one
ENSMUSG00000090084,ENSMUSG00000090084,ortholog_one2one
ENSMUSG00000029254,ENSMUSG00000029254,ortholog_one2one
ENSMUSG00000038784,ENSMUSG00000038784,ortholog_one2one
ENSMUSG00000020346,ENSMUSG00000020346,ortholog_one2one
ENSMUSG00000027684,ENSMUSG00000027684,ortholog_one2one
ENSMUSG00000039199,ENSMUSG00000039199,ortholog_one2one
ENSMUSG00000045532,ENSMUSG00000045532,ortholog_one2one
ENSMUSG00000078940,ENSMUSG00000078940,ortholog_one2one
ENSMUSG00000005566,ENSMUSG00000005566,ortholog_one2one
ENSMUSG00000067704,ENSMUSG00000067704,ortholog_one2one
ENSMUSG00000082932,ENSMUSG00000082932,ortholog_one2one
ENSMUSG00000022658,ENSMUSG00000022658,ortholog_one2one
ENSMUSG00000041566,ENSMUSG00000041566,ortholog_one2one
ENSMUSG00000055065,ENSMUSG00000055065,ortholog_one2one
ENSMUSG00000017310,ENSMUSG00000017310,ortholog_one2one
ENSMUSG00000030536,ENSMUSG00000030536,ortholog_one2one
ENSMUSG00000045521,ENSMUSG00000045521,ortholog_one2one
ENSMUSG00000005628,ENSMUSG00000005628,ortholog_one2one
ENSMUSG00000066592,ENSMUSG00000066592,ortholog_one2one
ENSMUSG00000031891,ENSMUSG00000031891,ortholog_one2one
ENSMUSG00000003527,ENSMUSG00000003527,ortholog_one2one
ENSMUSG00000074593,ENSMUSG00000074593,ortholog_one2one
ENSMUSG00000020894,ENSMUSG00000020894,ortholog_one2one
ENSMUSG00000022738,ENSMUSG00000022738,ortholog_one2one
ENSMUSG00000025236,ENSMUSG00000025236,ortholog_one2one
ENSMUSG00000028176,ENSMUSG00000028176,ortholog_one2one
ENSMUSG00000029120,ENSMUSG00000029120,ortholog_one2one
ENSMUSG00000015437,ENSMUSG00000015437,ortholog_one2one
ENSMUSG00000013160,ENSMUSG00000013160,ortholog_one2one
ENSMUSG00000003348,ENSMUSG00000003348,ortholog_one2one
ENSMUSG00000020935,ENSMUSG00000020935,ortholog_one2one
ENSMUSG00000056316,ENSMUSG00000056316,ortholog_one2one
ENSMUSG00000028580,ENSMUSG00000028580,ortholog_one2one
ENSMUSG00000038797,ENSMUSG00000038797,ortholog_one2one
ENSMUSG00000055862,ENSMUSG00000055862,ortholog_one2one
ENSMUSG00000003528,ENSMUSG00000003528,ortholog_one2one
ENSMUSG00000033157,ENSMUSG00000033157,ortholog_one2one
ENSMUSG00000076434,ENSMUSG00000076434,ortholog_one2one
ENSMUSG00000038916,ENSMUSG00000038916,ortholog_one2one
ENSMUSG00000027111,ENSMUSG00000027111,ortholog_one2one
ENSMUSG00000025235,ENSMUSG00000025235,ortholog_one2one
ENSMUSG00000039951,ENSMUSG00000039951,ortholog_one2one
ENSMUSG00000033916,ENSMUSG00000033916,ortholog_one2one
ENSMUSG00000052914,ENSMUSG00000052914,ortholog_one2one
ENSMUSG00000032511,ENSMUSG00000032511,ortholog_one2one
ENSMUSG00000059864,ENSMUSG00000059864,ortholog_one2one
ENSMUSG00000020936,ENSMUSG00000020936,ortholog_one2one
ENSMUSG00000028950,ENSMUSG00000028950,ortholog_one2one
ENSMUSG00000020198,ENSMUSG00000020198,ortholog_one2one
ENSMUSG00000050959,ENSMUSG00000050959,ortholog_one2one
ENSMUSG00000025722,ENSMUSG00000025722,ortholog_one2one
ENSMUSG00000025010,ENSMUSG00000025010,ortholog_one2one
ENSMUSG00000051177,ENSMUSG00000051177,ortholog_one2one
ENSMUSG00000057168,ENSMUSG00000057168,ortholog_one2one
ENSMUSG00000017299,ENSMUSG00000017299,ortholog_one2one
ENSMUSG00000068036,ENSMUSG00000068036,ortholog_one2one
ENSMUSG00000005705,ENSMUSG00000005705,ortholog_one2one
ENSMUSG00000038759,ENSMUSG00000038759,ortholog_one2one
ENSMUSG00000096909,ENSMUSG00000096909,ortholog_one2one
ENSMUSG00000007338,ENSMUSG00000007338,ortholog_one2one
ENSMUSG00000005575,ENSMUSG00000005575,ortholog_one2one
ENSMUSG00000045421,ENSMUSG00000045421,ortholog_one2one
ENSMUSG00000022429,ENSMUSG00000022429,ortholog_one2one
ENSMUSG00000038604,ENSMUSG00000038604,ortholog_one2one
ENSMUSG00000050244,ENSMUSG00000050244,ortholog_one2one
ENSMUSG00000038274,ENSMUSG00000038274,ortholog_one2one
ENSMUSG00000033257,ENSMUSG00000033257,ortholog_one2one
ENSMUSG00000025234,ENSMUSG00000025234,ortholog_one2one
ENSMUSG00000046575,ENSMUSG00000046575,ortholog_one2one
ENSMUSG00000092607,ENSMUSG00000092607,ortholog_one2one
ENSMUSG00000059401,ENSMUSG00000059401,ortholog_one2one
ENSMUSG00000025723,ENSMUSG00000025723,ortholog_one2one
ENSMUSG00000059280,ENSMUSG00000059280,ortholog_one2one
ENSMUSG00000047702,ENSMUSG00000047702,ortholog_one2one
ENSMUSG00000015224,ENSMUSG00000015224,ortholog_one2one
ENSMUSG00000042564,ENSMUSG00000042564,ortholog_one2one
ENSMUSG00000028175,ENSMUSG00000028175,ortholog_one2one
ENSMUSG00000022229,ENSMUSG00000022229,ortholog_one2one
ENSMUSG00000004360,ENSMUSG00000004360,ortholog_one2one
ENSMUSG00000039474,ENSMUSG00000039474,ortholog_one2one
ENSMUSG00000025724,ENSMUSG00000025724,ortholog_one2one
ENSMUSG00000025743,ENSMUSG00000025743,ortholog_one2one
ENSMUSG00000096140,ENSMUSG00000096140,ortholog_one2one
ENSMUSG00000003531,ENSMUSG00000003531,ortholog_one2one
ENSMUSG00000094113,ENSMUSG00000094113,ortholog_one2one
ENSMUSG00000019883,ENSMUSG00000019883,ortholog_one2one
ENSMUSG00000005698,ENSMUSG00000005698,ortholog_one2one
ENSMUSG00000029843,ENSMUSG00000029843,ortholog_one2one
ENSMUSG00000026170,ENSMUSG00000026170,ortholog_one2one
ENSMUSG00000020937,ENSMUSG00000020937,ortholog_one2one
ENSMUSG00000021903,ENSMUSG00000021903,ortholog_one2one
ENSMUSG00000037805,ENSMUSG00000037805,ortholog_one2one
ENSMUSG00000075227,ENSMUSG00000075227,ortholog_one2one
ENSMUSG00000005621,ENSMUSG00000005621,ortholog_one2one
ENSMUSG00000030380,ENSMUSG00000030380,ortholog_one2one
ENSMUSG00000023913,ENSMUSG00000023913,ortholog_one2one
ENSMUSG00000063386,ENSMUSG00000063386,ortholog_one2one
ENSMUSG00000034533,ENSMUSG00000034533,ortholog_one2one
ENSMUSG00000070498,ENSMUSG00000070498,ortholog_one2one
ENSMUSG00000052520,ENSMUSG00000052520,ortholog_one2one
ENSMUSG00000028125,ENSMUSG00000028125,ortholog_one2one
ENSMUSG00000079426,ENSMUSG00000079426,ortholog_one2one
ENSMUSG00000028581,ENSMUSG00000028581,ortholog_one2one
ENSMUSG00000091970,ENSMUSG00000091970,ortholog_one2one
ENSMUSG00000020893,ENSMUSG00000020893,ortholog_one2one
ENSMUSG00000070817,ENSMUSG00000070817,ortholog_one2one
ENSMUSG00000050357,ENSMUSG00000050357,ortholog_one2one
ENSMUSG00000056899,ENSMUSG00000056899,ortholog_one2one
ENSMUSG00000070816,ENSMUSG00000070816,ortholog_one2one
ENSMUSG00000001403,ENSMUSG00000001403,ortholog_one2one
ENSMUSG00000038763,ENSMUSG00000038763,ortholog_one2one
ENSMUSG00000000365,ENSMUSG00000000365,ortholog_one2one
ENSMUSG00000061589,ENSMUSG00000061589,ortholog_one2one
ENSMUSG00000021905,ENSMUSG00000021905,ortholog_one2one
ENSMUSG00000027282,ENSMUSG00000027282,ortholog_one2one
ENSMUSG00000024799,ENSMUSG00000024799,ortholog_one2one
ENSMUSG00000070815,ENSMUSG00000070815,ortholog_one2one
ENSMUSG00000022428,ENSMUSG00000022428,ortholog_one2one
ENSMUSG00000028948,ENSMUSG00000028948,ortholog_one2one
ENSMUSG00000078639,ENSMUSG00000078639,ortholog_one2one
ENSMUSG00000034324,ENSMUSG00000034324,ortholog_one2one
ENSMUSG00000031337,ENSMUSG00000031337,ortholog_one2one
ENSMUSG00000031357,ENSMUSG00000031357,ortholog_one2one
ENSMUSG00000095902,ENSMUSG00000095902,ortholog_one2one
ENSMUSG00000006542,ENSMUSG00000006542,ortholog_one2one
ENSMUSG00000025726,ENSMUSG00000025726,ortholog_one2one
ENSMUSG00000095629,ENSMUSG00000095629,ortholog_one2one
ENSMUSG00000095577,ENSMUSG00000095577,ortholog_one2one
ENSMUSG00000038000,ENSMUSG00000038000,ortholog_one2one
ENSMUSG00000040533,ENSMUSG00000040533,ortholog_one2one
ENSMUSG00000022427,ENSMUSG00000022427,ortholog_one2one
ENSMUSG00000054497,ENSMUSG00000054497,ortholog_one2one
ENSMUSG00000062285,ENSMUSG00000062285,ortholog_one2one
ENSMUSG00000034115,ENSMUSG00000034115,ortholog_one2one
ENSMUSG00000053389,ENSMUSG00000053389,ortholog_one2one
ENSMUSG00000057754,ENSMUSG00000057754,ortholog_one2one
ENSMUSG00000040140,ENSMUSG00000040140,ortholog_one2one
ENSMUSG00000059729,ENSMUSG00000059729,ortholog_one2one
ENSMUSG00000061977,ENSMUSG00000061977,ortholog_one2one
ENSMUSG00000044170,ENSMUSG00000044170,ortholog_one2one
ENSMUSG00000030276,ENSMUSG00000030276,ortholog_one2one
ENSMUSG00000066990,ENSMUSG00000066990,ortholog_one2one
ENSMUSG00000051153,ENSMUSG00000051153,ortholog_one2one
ENSMUSG00000057767,ENSMUSG00000057767,ortholog_one2one
ENSMUSG00000028174,ENSMUSG00000028174,ortholog_one2one
ENSMUSG00000063478,ENSMUSG00000063478,ortholog_one2one
ENSMUSG00000025584,ENSMUSG00000025584,ortholog_one2one
ENSMUSG00000033227,ENSMUSG00000033227,ortholog_one2one
ENSMUSG00000079276,ENSMUSG00000079276,ortholog_one2one
ENSMUSG00000063827,ENSMUSG00000063827,ortholog_one2one
ENSMUSG00000048747,ENSMUSG00000048747,ortholog_one2one
ENSMUSG00000034620,ENSMUSG00000034620,ortholog_one2one
ENSMUSG00000095187,ENSMUSG00000095187,ortholog_one2one
ENSMUSG00000047420,ENSMUSG00000047420,ortholog_one2one
ENSMUSG00000067543,ENSMUSG00000067543,ortholog_one2one
ENSMUSG00000070814,ENSMUSG00000070814,ortholog_one2one
ENSMUSG00000038876,ENSMUSG00000038876,ortholog_one2one
ENSMUSG00000053769,ENSMUSG00000053769,ortholog_one2one
ENSMUSG00000026167,ENSMUSG00000026167,ortholog_one2one
ENSMUSG00000091308,ENSMUSG00000091308,ortholog_one2one
ENSMUSG00000029840,ENSMUSG00000029840,ortholog_one2one
ENSMUSG00000052262,ENSMUSG00000052262,ortholog_one2one
ENSMUSG00000029416,ENSMUSG00000029416,ortholog_one2one
ENSMUSG00000013707,ENSMUSG00000013707,ortholog_one2one
ENSMUSG00000038685,ENSMUSG00000038685,ortholog_one2one
ENSMUSG00000030143,ENSMUSG00000030143,ortholog_one2one
ENSMUSG00000056938,ENSMUSG00000056938,ortholog_one2one
ENSMUSG00000090071,ENSMUSG00000090071,ortholog_one2one
ENSMUSG00000032512,ENSMUSG00000032512,ortholog_one2one
ENSMUSG00000020123,ENSMUSG00000020123,ortholog_one2one
ENSMUSG00000061787,ENSMUSG00000061787,ortholog_one2one
ENSMUSG00000005699,ENSMUSG00000005699,ortholog_one2one
ENSMUSG00000028173,ENSMUSG00000028173,ortholog_one2one
ENSMUSG00000063646,ENSMUSG00000063646,ortholog_one2one
ENSMUSG00000055197,ENSMUSG00000055197,ortholog_one2one
ENSMUSG00000020357,ENSMUSG00000020357,ortholog_one2one
ENSMUSG00000013155,ENSMUSG00000013155,ortholog_one2one
ENSMUSG00000049526,ENSMUSG00000049526,ortholog_one2one
ENSMUSG00000013158,ENSMUSG00000013158,ortholog_one2one
ENSMUSG00000021906,ENSMUSG00000021906,ortholog_one2one
ENSMUSG00000006546,ENSMUSG00000006546,ortholog_one2one
ENSMUSG00000034613,ENSMUSG00000034613,ortholog_one2one
ENSMUSG00000036295,ENSMUSG00000036295,ortholog_one2one
ENSMUSG00000045613,ENSMUSG00000045613,ortholog_one2one
ENSMUSG00000022426,ENSMUSG00000022426,ortholog_one2one
ENSMUSG00000013150,ENSMUSG00000013150,ortholog_one2one
ENSMUSG00000002249,ENSMUSG00000002249,ortholog_one2one
ENSMUSG00000057554,ENSMUSG00000057554,ortholog_one2one
ENSMUSG00000014905,ENSMUSG00000014905,ortholog_one2one
ENSMUSG00000029838,ENSMUSG00000029838,ortholog_one2one
ENSMUSG00000015214,ENSMUSG00000015214,ortholog_one2one
ENSMUSG00000025586,ENSMUSG00000025586,ortholog_one2one
ENSMUSG00000025232,ENSMUSG00000025232,ortholog_one2one
ENSMUSG00000028909,ENSMUSG00000028909,ortholog_one2one
ENSMUSG00000023912,ENSMUSG00000023912,ortholog_one2one
ENSMUSG00000042535,ENSMUSG00000042535,ortholog_one2one
ENSMUSG00000052336,ENSMUSG00000052336,ortholog_one2one
ENSMUSG00000017300,ENSMUSG00000017300,ortholog_one2one
ENSMUSG00000059934,ENSMUSG00000059934,ortholog_one2one
ENSMUSG00000023963,ENSMUSG00000023963,ortholog_one2one
ENSMUSG00000019880,ENSMUSG00000019880,ortholog_one2one
ENSMUSG00000032513,ENSMUSG00000032513,ortholog_one2one
ENSMUSG00000058295,ENSMUSG00000058295,ortholog_one2one
ENSMUSG00000069682,ENSMUSG00000069682,ortholog_one2one
ENSMUSG00000067541,ENSMUSG00000067541,ortholog_one2one
ENSMUSG00000006494,ENSMUSG00000006494,ortholog_one2one
ENSMUSG00000075266,ENSMUSG00000075266,ortholog_one2one
ENSMUSG00000049971,ENSMUSG00000049971,ortholog_one2one
ENSMUSG00000051169,ENSMUSG00000051169,ortholog_one2one
ENSMUSG00000059382,ENSMUSG00000059382,ortholog_one2one
ENSMUSG00000062444,ENSMUSG00000062444,ortholog_one2one
ENSMUSG00000003526,ENSMUSG00000003526,ortholog_one2one
ENSMUSG00000071150,ENSMUSG00000071150,ortholog_one2one
ENSMUSG00000017776,ENSMUSG00000017776,ortholog_one2one
ENSMUSG00000019792,ENSMUSG00000019792,ortholog_one2one
ENSMUSG00000038777,ENSMUSG00000038777,ortholog_one2one
ENSMUSG00000039601,ENSMUSG00000039601,ortholog_one2one
ENSMUSG00000078280,ENSMUSG00000078280,ortholog_one2one
ENSMUSG00000047021,ENSMUSG00000047021,ortholog_one2one
ENSMUSG00000071149,ENSMUSG00000071149,ortholog_one2one
ENSMUSG00000036257,ENSMUSG00000036257,ortholog_one2one
ENSMUSG00000060412,ENSMUSG00000060412,ortholog_one2one
ENSMUSG00000031174,ENSMUSG00000031174,ortholog_one2one
ENSMUSG00000056901,ENSMUSG00000056901,ortholog_one2one
ENSMUSG00000053217,ENSMUSG00000053217,ortholog_one2one
ENSMUSG00000020866,ENSMUSG00000020866,ortholog_one2one
ENSMUSG00000038665,ENSMUSG00000038665,ortholog_one2one
ENSMUSG00000050373,ENSMUSG00000050373,ortholog_one2one
ENSMUSG00000061877,ENSMUSG00000061877,ortholog_one2one
ENSMUSG00000020849,ENSMUSG00000020849,ortholog_one2one
ENSMUSG00000021907,ENSMUSG00000021907,ortholog_one2one
ENSMUSG00000064128,ENSMUSG00000064128,ortholog_one2one
ENSMUSG00000070823,ENSMUSG00000070823,ortholog_one2one
ENSMUSG00000038663,ENSMUSG00000038663,ortholog_one2one
ENSMUSG00000028565,ENSMUSG00000028565,ortholog_one2one
ENSMUSG00000067941,ENSMUSG00000067941,ortholog_one2one
ENSMUSG00000032514,ENSMUSG00000032514,ortholog_one2one
ENSMUSG00000048826,ENSMUSG00000048826,ortholog_one2one
ENSMUSG00000015189,ENSMUSG00000015189,ortholog_one2one
ENSMUSG00000045795,ENSMUSG00000045795,ortholog_one2one
ENSMUSG00000006538,ENSMUSG00000006538,ortholog_one2one
ENSMUSG00000058349,ENSMUSG00000058349,ortholog_one2one
ENSMUSG00000057381,ENSMUSG00000057381,ortholog_one2one
ENSMUSG00000029121,ENSMUSG00000029121,ortholog_one2one
ENSMUSG00000023886,ENSMUSG00000023886,ortholog_one2one
ENSMUSG00000024797,ENSMUSG00000024797,ortholog_one2one
ENSMUSG00000030194,ENSMUSG00000030194,ortholog_one2one
ENSMUSG00000020848,ENSMUSG00000020848,ortholog_one2one
ENSMUSG00000028910,ENSMUSG00000028910,ortholog_one2one
ENSMUSG00000062952,ENSMUSG00000062952,ortholog_one2one
ENSMUSG00000056926,ENSMUSG00000056926,ortholog_one2one
ENSMUSG00000026162,ENSMUSG00000026162,ortholog_one2one
ENSMUSG00000059410,ENSMUSG00000059410,ortholog_one2one
ENSMUSG00000039713,ENSMUSG00000039713,ortholog_one2one
ENSMUSG00000063762,ENSMUSG00000063762,ortholog_one2one
ENSMUSG00000025813,ENSMUSG00000025813,ortholog_one2one
ENSMUSG00000057699,ENSMUSG00000057699,ortholog_one2one
ENSMUSG00000062528,ENSMUSG00000062528,ortholog_one2one
ENSMUSG00000040794,ENSMUSG00000040794,ortholog_one2one
ENSMUSG00000021665,ENSMUSG00000021665,ortholog_one2one
ENSMUSG00000064057,ENSMUSG00000064057,ortholog_one2one
ENSMUSG00000032297,ENSMUSG00000032297,ortholog_one2one
ENSMUSG00000030196,ENSMUSG00000030196,ortholog_one2one
ENSMUSG00000026205,ENSMUSG00000026205,ortholog_one2one
ENSMUSG00000042524,ENSMUSG00000042524,ortholog_one2one
ENSMUSG00000071147,ENSMUSG00000071147,ortholog_one2one
ENSMUSG00000023960,ENSMUSG00000023960,ortholog_one2one
ENSMUSG00000072704,ENSMUSG00000072704,ortholog_one2one
ENSMUSG00000055594,ENSMUSG00000055594,ortholog_one2one
ENSMUSG00000041057,ENSMUSG00000041057,ortholog_one2one
ENSMUSG00000038646,ENSMUSG00000038646,ortholog_one2one
ENSMUSG00000041773,ENSMUSG00000041773,ortholog_one2one
ENSMUSG00000069117,ENSMUSG00000069117,ortholog_one2one
ENSMUSG00000005510,ENSMUSG00000005510,ortholog_one2one
ENSMUSG00000056394,ENSMUSG00000056394,ortholog_one2one
ENSMUSG00000035776,ENSMUSG00000035776,ortholog_one2one
ENSMUSG00000056234,ENSMUSG00000056234,ortholog_one2one
ENSMUSG00000025102,ENSMUSG00000025102,ortholog_one2one
ENSMUSG00000020362,ENSMUSG00000020362,ortholog_one2one
ENSMUSG00000028911,ENSMUSG00000028911,ortholog_one2one
ENSMUSG00000037415,ENSMUSG00000037415,ortholog_one2one
ENSMUSG00000017307,ENSMUSG00000017307,ortholog_one2one
ENSMUSG00000049164,ENSMUSG00000049164,ortholog_one2one
ENSMUSG00000019791,ENSMUSG00000019791,ortholog_one2one
ENSMUSG00000021662,ENSMUSG00000021662,ortholog_one2one
ENSMUSG00000033159,ENSMUSG00000033159,ortholog_one2one
ENSMUSG00000025103,ENSMUSG00000025103,ortholog_one2one
ENSMUSG00000031893,ENSMUSG00000031893,ortholog_one2one
ENSMUSG00000069074,ENSMUSG00000069074,ortholog_one2one
ENSMUSG00000070720,ENSMUSG00000070720,ortholog_one2one
ENSMUSG00000061132,ENSMUSG00000061132,ortholog_one2one
ENSMUSG00000032515,ENSMUSG00000032515,ortholog_one2one
ENSMUSG00000066378,ENSMUSG00000066378,ortholog_one2one
ENSMUSG00000037737,ENSMUSG00000037737,ortholog_one2one
ENSMUSG00000023961,ENSMUSG00000023961,ortholog_one2one
ENSMUSG00000043811,ENSMUSG00000043811,ortholog_one2one
ENSMUSG00000045761,ENSMUSG00000045761,ortholog_one2one
ENSMUSG00000036672,ENSMUSG00000036672,ortholog_one2one
ENSMUSG00000090777,ENSMUSG00000090777,ortholog_one2one
ENSMUSG00000037730,ENSMUSG00000037730,ortholog_one2one
ENSMUSG00000034310,ENSMUSG00000034310,ortholog_one2one
ENSMUSG00000005505,ENSMUSG00000005505,ortholog_one2one
ENSMUSG00000060166,ENSMUSG00000060166,ortholog_one2one
ENSMUSG00000038623,ENSMUSG00000038623,ortholog_one2one
ENSMUSG00000036442,ENSMUSG00000036442,ortholog_one2one
ENSMUSG00000049339,ENSMUSG00000049339,ortholog_one2one
ENSMUSG00000095105,ENSMUSG00000095105,ortholog_one2one
ENSMUSG00000008450,ENSMUSG00000008450,ortholog_one2one
ENSMUSG00000034602,ENSMUSG00000034602,ortholog_one2one
ENSMUSG00000079243,ENSMUSG00000079243,ortholog_one2one
ENSMUSG00000005732,ENSMUSG00000005732,ortholog_one2one
ENSMUSG00000039943,ENSMUSG00000039943,ortholog_one2one
ENSMUSG00000030278,ENSMUSG00000030278,ortholog_one2one
ENSMUSG00000020847,ENSMUSG00000020847,ortholog_one2one
ENSMUSG00000081683,ENSMUSG00000081683,ortholog_one2one
ENSMUSG00000042262,ENSMUSG00000042262,ortholog_one2one
ENSMUSG00000029837,ENSMUSG00000029837,ortholog_one2one
ENSMUSG00000031245,ENSMUSG00000031245,ortholog_one2one
ENSMUSG00000025104,ENSMUSG00000025104,ortholog_one2one
ENSMUSG00000035278,ENSMUSG00000035278,ortholog_one2one
