Ensembl.Gene.ID	Human.Paralog.Ensembl.Gene.ID	Paralogs.Number	Ancestor
ENSG00000119782	ENSG00000088832	2	Vertebrata
ENSG00000119782	ENSG00000198225	2	Vertebrata
ENSG00000109511	ENSG00000143412	3	Vertebrata
ENSG00000109511	ENSG00000135046	3	Vertebrata
ENSG00000109511	ENSG00000182718	3	Vertebrata
ENSG00000135124	ENSG00000257950	4	Vertebrata
ENSG00000135124	ENSG00000108405	4	Vertebrata
ENSG00000135124	ENSG00000083454	4	Vertebrata
ENSG00000135124	ENSG00000099957	4	Vertebrata
ENSG00000151640	ENSG00000113657	2	Vertebrata
ENSG00000151640	ENSG00000072832	2	Vertebrata
ENSG00000155970	ENSG00000165487	1	Vertebrata
ENSG00000124067	ENSG00000113504	2	Vertebrata
ENSG00000124067	ENSG00000124140	2	Vertebrata
ENSG00000110025	ENSG00000136643	2	Vertebrata
ENSG00000110025	ENSG00000198208	2	Vertebrata
ENSG00000149782	ENSG00000182621	2	Vertebrata
ENSG00000149782	ENSG00000137841	2	Vertebrata
ENSG00000142449	ENSG00000166147	1	Vertebrata
ENSG00000155158	ENSG00000085831	1	Vertebrata
ENSG00000131730	ENSG00000237289	2	Vertebrata
ENSG00000131730	ENSG00000223572	2	Vertebrata
ENSG00000169495	ENSG00000115317	1	Vertebrata
ENSG00000135604	ENSG00000178750	2	Vertebrata
ENSG00000135604	ENSG00000103496	2	Vertebrata
ENSG00000146904	ENSG00000182580	5	Vertebrata
ENSG00000146904	ENSG00000106123	5	Vertebrata
ENSG00000146904	ENSG00000196411	5	Vertebrata
ENSG00000146904	ENSG00000154928	5	Vertebrata
ENSG00000146904	ENSG00000133216	5	Vertebrata
ENSG00000117266	ENSG00000059758	1	Vertebrata
ENSG00000164694	ENSG00000154175	1	Vertebrata
ENSG00000107798	ENSG00000173239	5	Vertebrata
ENSG00000107798	ENSG00000204020	5	Vertebrata
ENSG00000107798	ENSG00000182333	5	Vertebrata
ENSG00000107798	ENSG00000204021	5	Vertebrata
ENSG00000107798	ENSG00000204022	5	Vertebrata
ENSG00000157764	ENSG00000078061	2	Vertebrata
ENSG00000157764	ENSG00000132155	2	Vertebrata
ENSG00000122852	ENSG00000118004	2	Vertebrata
ENSG00000122852	ENSG00000184374	2	Vertebrata
ENSG00000112782	ENSG00000169583	5	Vertebrata
ENSG00000112782	ENSG00000213719	5	Vertebrata
ENSG00000112782	ENSG00000169504	5	Vertebrata
ENSG00000112782	ENSG00000159212	5	Vertebrata
ENSG00000112782	ENSG00000155962	5	Vertebrata
ENSG00000163217	ENSG00000128802	1	Vertebrata
ENSG00000133105	ENSG00000171509	1	Vertebrata
ENSG00000108753	ENSG00000135100	1	Vertebrata
ENSG00000204219	ENSG00000187735	3	Vertebrata
ENSG00000204219	ENSG00000171703	3	Vertebrata
ENSG00000204219	ENSG00000176896	3	Vertebrata
ENSG00000111530	ENSG00000144712	1	Vertebrata
ENSG00000197457	ENSG00000015592	2	Vertebrata
ENSG00000197457	ENSG00000117632	2	Vertebrata
ENSG00000060709	ENSG00000183246	4	Vertebrata
ENSG00000060709	ENSG00000196622	4	Vertebrata
ENSG00000060709	ENSG00000196934	4	Vertebrata
ENSG00000060709	ENSG00000005379	4	Vertebrata
ENSG00000177575	ENSG00000073754	1	Vertebrata
ENSG00000102048	ENSG00000196372	1	Vertebrata
ENSG00000234972	ENSG00000148429	1	Vertebrata
ENSG00000111799	ENSG00000179403	1	Vertebrata
ENSG00000115297	ENSG00000164438	2	Vertebrata
ENSG00000115297	ENSG00000107807	2	Vertebrata
ENSG00000039560	ENSG00000198483	2	Vertebrata
ENSG00000039560	ENSG00000137831	2	Vertebrata
ENSG00000138119	ENSG00000135636	1	Vertebrata
ENSG00000090060	ENSG00000115421	1	Vertebrata
ENSG00000167106	ENSG00000162636	1	Vertebrata
ENSG00000144045	ENSG00000089876	1	Vertebrata
ENSG00000174485	ENSG00000137145	2	Vertebrata
ENSG00000174485	ENSG00000198837	2	Vertebrata
ENSG00000126091	ENSG00000110080	3	Vertebrata
ENSG00000126091	ENSG00000064225	3	Vertebrata
ENSG00000126091	ENSG00000115525	3	Vertebrata
ENSG00000164823	ENSG00000140961	1	Vertebrata
ENSG00000064989	ENSG00000004948	1	Vertebrata
ENSG00000150995	ENSG00000123104	2	Vertebrata
ENSG00000150995	ENSG00000096433	2	Vertebrata
ENSG00000165192	ENSG00000196372	1	Vertebrata
ENSG00000130595	ENSG00000118194	1	Vertebrata
ENSG00000152818	ENSG00000198947	2	Vertebrata
ENSG00000152818	ENSG00000102385	2	Vertebrata
ENSG00000162367	ENSG00000104903	2	Vertebrata
ENSG00000162367	ENSG00000186051	2	Vertebrata
ENSG00000170915	ENSG00000188582	3	Vertebrata
ENSG00000170915	ENSG00000137819	3	Vertebrata
ENSG00000170915	ENSG00000160781	3	Vertebrata
ENSG00000123411	ENSG00000161405	2	Vertebrata
ENSG00000123411	ENSG00000185811	2	Vertebrata
ENSG00000173714	ENSG00000127578	3	Vertebrata
ENSG00000173714	ENSG00000101446	3	Vertebrata
ENSG00000173714	ENSG00000106927	3	Vertebrata
ENSG00000185294	ENSG00000138600	1	Vertebrata
ENSG00000145626	ENSG00000174607	1	Vertebrata
ENSG00000105048	ENSG00000118194	1	Vertebrata
ENSG00000088280	ENSG00000135439	1	Vertebrata
ENSG00000099204	ENSG00000163995	3	Vertebrata
ENSG00000099204	ENSG00000173210	3	Vertebrata
ENSG00000099204	ENSG00000158856	3	Vertebrata
ENSG00000148339	ENSG00000085491	3	Vertebrata
ENSG00000148339	ENSG00000181240	3	Vertebrata
ENSG00000148339	ENSG00000125648	3	Vertebrata
ENSG00000196468	ENSG00000070388	4	Vertebrata
ENSG00000196468	ENSG00000186895	4	Vertebrata
ENSG00000196468	ENSG00000140285	4	Vertebrata
ENSG00000196468	ENSG00000070193	4	Vertebrata
ENSG00000167740	ENSG00000117691	1	Vertebrata
ENSG00000165752	ENSG00000169302	2	Vertebrata
ENSG00000165752	ENSG00000152953	2	Vertebrata
ENSG00000186868	ENSG00000078018	1	Vertebrata
ENSG00000160460	ENSG00000173898	2	Vertebrata
ENSG00000160460	ENSG00000115306	2	Vertebrata
ENSG00000155975	ENSG00000139722	3	Vertebrata
ENSG00000155975	ENSG00000167987	3	Vertebrata
ENSG00000155975	ENSG00000176428	3	Vertebrata
ENSG00000161642	ENSG00000144331	3	Vertebrata
ENSG00000161642	ENSG00000151789	3	Vertebrata
ENSG00000161642	ENSG00000187595	3	Vertebrata
ENSG00000196628	ENSG00000140262	2	Vertebrata
ENSG00000196628	ENSG00000071564	2	Vertebrata
ENSG00000101290	ENSG00000163624	1	Vertebrata
ENSG00000140262	ENSG00000196628	2	Vertebrata
ENSG00000140262	ENSG00000071564	2	Vertebrata
ENSG00000134489	ENSG00000101180	2	Vertebrata
ENSG00000134489	ENSG00000196639	2	Vertebrata
ENSG00000179477	ENSG00000179148	5	Vertebrata
ENSG00000179477	ENSG00000179593	5	Vertebrata
ENSG00000179477	ENSG00000161905	5	Vertebrata
ENSG00000179477	ENSG00000108839	5	Vertebrata
ENSG00000179477	ENSG00000012779	5	Vertebrata
ENSG00000135631	ENSG00000107560	2	Vertebrata
ENSG00000135631	ENSG00000156675	2	Vertebrata
ENSG00000102010	ENSG00000135605	3	Vertebrata
ENSG00000102010	ENSG00000074966	3	Vertebrata
ENSG00000102010	ENSG00000113263	3	Vertebrata
ENSG00000139597	ENSG00000078177	1	Vertebrata
ENSG00000178202	ENSG00000134901	1	Vertebrata
ENSG00000103260	ENSG00000176845	1	Vertebrata
ENSG00000173114	ENSG00000175928	1	Vertebrata
ENSG00000166900	ENSG00000099365	2	Vertebrata
ENSG00000166900	ENSG00000106089	2	Vertebrata
ENSG00000214706	ENSG00000006652	1	Vertebrata
ENSG00000150093	ENSG00000139626	2	Vertebrata
ENSG00000150093	ENSG00000160255	2	Vertebrata
ENSG00000111450	ENSG00000099365	2	Vertebrata
ENSG00000111450	ENSG00000106089	2	Vertebrata
ENSG00000171916	ENSG00000171747	4	Vertebrata
ENSG00000171916	ENSG00000178934	4	Vertebrata
ENSG00000171916	ENSG00000205076	4	Vertebrata
ENSG00000171916	ENSG00000131981	4	Vertebrata
ENSG00000103254	ENSG00000150756	1	Vertebrata
ENSG00000100276	ENSG00000141150	1	Vertebrata
ENSG00000179148	ENSG00000179477	5	Vertebrata
ENSG00000179148	ENSG00000179593	5	Vertebrata
ENSG00000179148	ENSG00000161905	5	Vertebrata
ENSG00000179148	ENSG00000108839	5	Vertebrata
ENSG00000179148	ENSG00000012779	5	Vertebrata
ENSG00000163596	ENSG00000003147	1	Vertebrata
ENSG00000168671	ENSG00000174607	1	Vertebrata
ENSG00000182450	ENSG00000100433	5	Vertebrata
ENSG00000182450	ENSG00000082482	5	Vertebrata
ENSG00000182450	ENSG00000124780	5	Vertebrata
ENSG00000182450	ENSG00000095981	5	Vertebrata
ENSG00000182450	ENSG00000164626	5	Vertebrata
ENSG00000115109	ENSG00000095203	1	Vertebrata
ENSG00000222040	ENSG00000150594	1	Vertebrata
ENSG00000188716	ENSG00000108861	1	Vertebrata
ENSG00000188517	ENSG00000050767	2	Vertebrata
ENSG00000188517	ENSG00000197467	2	Vertebrata
ENSG00000269113	ENSG00000186854	1	Vertebrata
ENSG00000185128	ENSG00000148429	1	Vertebrata
ENSG00000115457	ENSG00000115461	3	Vertebrata
ENSG00000115457	ENSG00000167779	3	Vertebrata
ENSG00000115457	ENSG00000146674	3	Vertebrata
ENSG00000144785	ENSG00000146910	1	Vertebrata
ENSG00000159212	ENSG00000169583	5	Vertebrata
ENSG00000159212	ENSG00000112782	5	Vertebrata
ENSG00000159212	ENSG00000213719	5	Vertebrata
ENSG00000159212	ENSG00000169504	5	Vertebrata
ENSG00000159212	ENSG00000155962	5	Vertebrata
ENSG00000243509	ENSG00000164761	3	Vertebrata
ENSG00000243509	ENSG00000146072	3	Vertebrata
ENSG00000243509	ENSG00000157873	3	Vertebrata
ENSG00000079393	ENSG00000108861	1	Vertebrata
ENSG00000117834	ENSG00000154025	1	Vertebrata
ENSG00000133065	ENSG00000136052	2	Vertebrata
ENSG00000133065	ENSG00000114544	2	Vertebrata
ENSG00000071967	ENSG00000162144	2	Vertebrata
ENSG00000071967	ENSG00000008283	2	Vertebrata
ENSG00000156453	ENSG00000099715	4	Vertebrata
ENSG00000156453	ENSG00000197991	4	Vertebrata
ENSG00000156453	ENSG00000184226	4	Vertebrata
ENSG00000156453	ENSG00000102290	4	Vertebrata
ENSG00000159216	ENSG00000124813	2	Vertebrata
ENSG00000159216	ENSG00000020633	2	Vertebrata
ENSG00000070371	ENSG00000141367	1	Vertebrata
ENSG00000083642	ENSG00000121892	1	Vertebrata
ENSG00000103769	ENSG00000132698	1	Vertebrata
ENSG00000177542	ENSG00000182902	1	Vertebrata
ENSG00000173153	ENSG00000119715	2	Vertebrata
ENSG00000173153	ENSG00000196482	2	Vertebrata
ENSG00000164707	ENSG00000081800	1	Vertebrata
ENSG00000006534	ENSG00000108602	2	Vertebrata
ENSG00000006534	ENSG00000072210	2	Vertebrata
ENSG00000257727	ENSG00000146910	1	Vertebrata
ENSG00000129116	ENSG00000138347	1	Vertebrata
ENSG00000141096	ENSG00000015413	1	Vertebrata
ENSG00000143374	ENSG00000113407	2	Vertebrata
ENSG00000143374	ENSG00000185418	2	Vertebrata
ENSG00000169239	ENSG00000104267	5	Vertebrata
ENSG00000169239	ENSG00000133742	5	Vertebrata
ENSG00000169239	ENSG00000185015	5	Vertebrata
ENSG00000169239	ENSG00000164879	5	Vertebrata
ENSG00000169239	ENSG00000168748	5	Vertebrata
ENSG00000173068	ENSG00000169594	1	Vertebrata
ENSG00000170298	ENSG00000171747	4	Vertebrata
ENSG00000170298	ENSG00000178934	4	Vertebrata
ENSG00000170298	ENSG00000205076	4	Vertebrata
ENSG00000170298	ENSG00000131981	4	Vertebrata
ENSG00000129991	ENSG00000159173	1	Vertebrata
ENSG00000214013	ENSG00000089597	1	Vertebrata
ENSG00000003989	ENSG00000165349	3	Vertebrata
ENSG00000003989	ENSG00000268864	3	Vertebrata
ENSG00000003989	ENSG00000139514	3	Vertebrata
ENSG00000118513	ENSG00000185697	1	Vertebrata
ENSG00000007968	ENSG00000112242	3	Vertebrata
ENSG00000007968	ENSG00000101412	3	Vertebrata
ENSG00000007968	ENSG00000169016	3	Vertebrata
ENSG00000213722	ENSG00000153904	1	Vertebrata
ENSG00000137203	ENSG00000087510	2	Vertebrata
ENSG00000137203	ENSG00000008197	2	Vertebrata
ENSG00000117318	ENSG00000125968	1	Vertebrata
ENSG00000106211	ENSG00000160202	3	Vertebrata
ENSG00000106211	ENSG00000109846	3	Vertebrata
ENSG00000106211	ENSG00000004776	3	Vertebrata
ENSG00000167261	ENSG00000015413	1	Vertebrata
ENSG00000115461	ENSG00000146674	5	Vertebrata
ENSG00000115461	ENSG00000167779	5	Vertebrata
ENSG00000115461	ENSG00000141753	5	Vertebrata
ENSG00000115461	ENSG00000146678	5	Vertebrata
ENSG00000115461	ENSG00000115457	5	Vertebrata
ENSG00000157890	ENSG00000145794	2	Vertebrata
ENSG00000157890	ENSG00000187800	2	Vertebrata
ENSG00000104327	ENSG00000172137	1	Vertebrata
ENSG00000118007	ENSG00000101972	2	Vertebrata
ENSG00000118007	ENSG00000066923	2	Vertebrata
ENSG00000174502	ENSG00000170615	4	Vertebrata
ENSG00000174502	ENSG00000225697	4	Vertebrata
ENSG00000174502	ENSG00000091138	4	Vertebrata
ENSG00000174502	ENSG00000091137	4	Vertebrata
ENSG00000161638	ENSG00000138448	3	Vertebrata
ENSG00000161638	ENSG00000077943	3	Vertebrata
ENSG00000161638	ENSG00000005961	3	Vertebrata
ENSG00000134107	ENSG00000123095	1	Vertebrata
ENSG00000133116	ENSG00000134962	3	Vertebrata
ENSG00000133116	ENSG00000188501	3	Vertebrata
ENSG00000133116	ENSG00000249948	3	Vertebrata
ENSG00000144712	ENSG00000111530	1	Vertebrata
ENSG00000158352	ENSG00000146950	2	Vertebrata
ENSG00000158352	ENSG00000138771	2	Vertebrata
ENSG00000075073	ENSG00000115353	2	Vertebrata
ENSG00000075073	ENSG00000169836	2	Vertebrata
ENSG00000186792	ENSG00000068001	3	Vertebrata
ENSG00000186792	ENSG00000106302	3	Vertebrata
ENSG00000186792	ENSG00000106304	3	Vertebrata
ENSG00000164007	ENSG00000163347	5	Vertebrata
ENSG00000164007	ENSG00000181885	5	Vertebrata
ENSG00000164007	ENSG00000165376	5	Vertebrata
ENSG00000164007	ENSG00000159261	5	Vertebrata
ENSG00000164007	ENSG00000171217	5	Vertebrata
ENSG00000133121	ENSG00000164741	2	Vertebrata
ENSG00000133121	ENSG00000130052	2	Vertebrata
ENSG00000091039	ENSG00000021762	1	Vertebrata
ENSG00000110328	ENSG00000130035	3	Vertebrata
ENSG00000110328	ENSG00000182870	3	Vertebrata
ENSG00000110328	ENSG00000185274	3	Vertebrata
ENSG00000065361	ENSG00000146648	3	Vertebrata
ENSG00000065361	ENSG00000178568	3	Vertebrata
ENSG00000065361	ENSG00000141736	3	Vertebrata
ENSG00000146700	ENSG00000187908	2	Vertebrata
ENSG00000146700	ENSG00000013725	2	Vertebrata
ENSG00000125520	ENSG00000186918	1	Vertebrata
ENSG00000108932	ENSG00000170190	1	Vertebrata
ENSG00000137710	ENSG00000092820	1	Vertebrata
ENSG00000134160	ENSG00000092439	3	Vertebrata
ENSG00000134160	ENSG00000119121	3	Vertebrata
ENSG00000134160	ENSG00000083067	3	Vertebrata
ENSG00000213719	ENSG00000169504	4	Vertebrata
ENSG00000213719	ENSG00000112782	4	Vertebrata
ENSG00000213719	ENSG00000159212	4	Vertebrata
ENSG00000213719	ENSG00000155962	4	Vertebrata
ENSG00000168071	ENSG00000115355	2	Vertebrata
ENSG00000168071	ENSG00000015133	2	Vertebrata
ENSG00000198049	ENSG00000180914	2	Vertebrata
ENSG00000198049	ENSG00000126895	2	Vertebrata
ENSG00000145623	ENSG00000113594	5	Vertebrata
ENSG00000145623	ENSG00000134352	5	Vertebrata
ENSG00000145623	ENSG00000164509	5	Vertebrata
ENSG00000145623	ENSG00000081985	5	Vertebrata
ENSG00000145623	ENSG00000119535	5	Vertebrata
ENSG00000128512	ENSG00000088538	1	Vertebrata
ENSG00000110888	ENSG00000135387	5	Vertebrata
ENSG00000110888	ENSG00000165985	5	Vertebrata
ENSG00000110888	ENSG00000144119	5	Vertebrata
ENSG00000110888	ENSG00000131094	5	Vertebrata
ENSG00000110888	ENSG00000186897	5	Vertebrata
ENSG00000130584	ENSG00000177374	2	Vertebrata
ENSG00000130584	ENSG00000169635	2	Vertebrata
ENSG00000189375	ENSG00000148429	1	Vertebrata
ENSG00000135917	ENSG00000173638	1	Vertebrata
ENSG00000076928	ENSG00000132694	1	Vertebrata
ENSG00000086712	ENSG00000084652	2	Vertebrata
ENSG00000086712	ENSG00000164440	2	Vertebrata
ENSG00000129422	ENSG00000132938	2	Vertebrata
ENSG00000129422	ENSG00000198624	2	Vertebrata
ENSG00000133661	ENSG00000118004	2	Vertebrata
ENSG00000133661	ENSG00000184374	2	Vertebrata
ENSG00000092529	ENSG00000203697	2	Vertebrata
ENSG00000092529	ENSG00000135773	2	Vertebrata
ENSG00000178031	ENSG00000156218	1	Vertebrata
ENSG00000152137	ENSG00000160202	3	Vertebrata
ENSG00000152137	ENSG00000109846	3	Vertebrata
ENSG00000152137	ENSG00000004776	3	Vertebrata
ENSG00000101150	ENSG00000111907	1	Vertebrata
ENSG00000064651	ENSG00000074803	2	Vertebrata
ENSG00000064651	ENSG00000070915	2	Vertebrata
ENSG00000169604	ENSG00000163297	1	Vertebrata
ENSG00000115507	ENSG00000105392	1	Vertebrata
ENSG00000066468	ENSG00000160867	2	Vertebrata
ENSG00000066468	ENSG00000068078	2	Vertebrata
ENSG00000181072	ENSG00000133019	3	Vertebrata
ENSG00000181072	ENSG00000168539	3	Vertebrata
ENSG00000181072	ENSG00000184984	3	Vertebrata
ENSG00000163486	ENSG00000196220	3	Vertebrata
ENSG00000163486	ENSG00000089820	3	Vertebrata
ENSG00000163486	ENSG00000196935	3	Vertebrata
ENSG00000115145	ENSG00000136738	1	Vertebrata
ENSG00000182050	ENSG00000184774	1	Vertebrata
ENSG00000196277	ENSG00000113262	2	Vertebrata
ENSG00000196277	ENSG00000124493	2	Vertebrata
ENSG00000079308	ENSG00000136205	2	Vertebrata
ENSG00000079308	ENSG00000131746	2	Vertebrata
ENSG00000136295	ENSG00000167614	2	Vertebrata
ENSG00000136295	ENSG00000141540	2	Vertebrata
ENSG00000140470	ENSG00000138316	3	Vertebrata
ENSG00000140470	ENSG00000156140	3	Vertebrata
ENSG00000140470	ENSG00000087116	3	Vertebrata
ENSG00000120071	ENSG00000144445	1	Vertebrata
ENSG00000159256	ENSG00000133131	1	Vertebrata
ENSG00000005059	ENSG00000156026	1	Vertebrata
ENSG00000141744	ENSG00000166741	3	Vertebrata
ENSG00000141744	ENSG00000241644	3	Vertebrata
ENSG00000141744	ENSG00000254959	3	Vertebrata
ENSG00000064607	ENSG00000105705	1	Vertebrata
ENSG00000101152	ENSG00000163793	1	Vertebrata
ENSG00000111452	ENSG00000180264	1	Vertebrata
ENSG00000011009	ENSG00000120992	1	Vertebrata
ENSG00000137166	ENSG00000128573	2	Vertebrata
ENSG00000137166	ENSG00000114861	2	Vertebrata
ENSG00000114857	ENSG00000138398	1	Vertebrata
ENSG00000135074	ENSG00000148848	5	Vertebrata
ENSG00000135074	ENSG00000143537	5	Vertebrata
ENSG00000135074	ENSG00000042980	5	Vertebrata
ENSG00000135074	ENSG00000069206	5	Vertebrata
ENSG00000135074	ENSG00000151651	5	Vertebrata
ENSG00000163795	ENSG00000115568	1	Vertebrata
ENSG00000198399	ENSG00000205726	1	Vertebrata
ENSG00000172497	ENSG00000162390	1	Vertebrata
ENSG00000155875	ENSG00000188659	1	Vertebrata
ENSG00000114378	ENSG00000068001	3	Vertebrata
ENSG00000114378	ENSG00000106302	3	Vertebrata
ENSG00000114378	ENSG00000106304	3	Vertebrata
ENSG00000144711	ENSG00000120645	1	Vertebrata
ENSG00000071282	ENSG00000135269	1	Vertebrata
ENSG00000197681	ENSG00000148429	1	Vertebrata
ENSG00000169891	ENSG00000135597	1	Vertebrata
ENSG00000172915	ENSG00000198589	1	Vertebrata
ENSG00000106976	ENSG00000079805	2	Vertebrata
ENSG00000106976	ENSG00000197959	2	Vertebrata
ENSG00000050327	ENSG00000198844	2	Vertebrata
ENSG00000050327	ENSG00000066248	2	Vertebrata
ENSG00000170627	ENSG00000124196	1	Vertebrata
ENSG00000141384	ENSG00000130699	1	Vertebrata
ENSG00000006451	ENSG00000144118	1	Vertebrata
ENSG00000136653	ENSG00000068028	2	Vertebrata
ENSG00000136653	ENSG00000153179	2	Vertebrata
ENSG00000159261	ENSG00000163347	3	Vertebrata
ENSG00000159261	ENSG00000181885	3	Vertebrata
ENSG00000159261	ENSG00000164007	3	Vertebrata
ENSG00000123739	ENSG00000138308	1	Vertebrata
ENSG00000171813	ENSG00000170234	1	Vertebrata
ENSG00000162302	ENSG00000100784	1	Vertebrata
ENSG00000065883	ENSG00000167258	1	Vertebrata
ENSG00000157680	ENSG00000149091	1	Vertebrata
ENSG00000205089	ENSG00000138764	2	Vertebrata
ENSG00000205089	ENSG00000113328	2	Vertebrata
ENSG00000152779	ENSG00000174327	5	Vertebrata
ENSG00000152779	ENSG00000174326	5	Vertebrata
ENSG00000152779	ENSG00000165449	5	Vertebrata
ENSG00000152779	ENSG00000163053	5	Vertebrata
ENSG00000152779	ENSG00000168679	5	Vertebrata
ENSG00000185236	ENSG00000132698	1	Vertebrata
ENSG00000072736	ENSG00000131196	3	Vertebrata
ENSG00000072736	ENSG00000101096	3	Vertebrata
ENSG00000072736	ENSG00000102908	3	Vertebrata
ENSG00000168542	ENSG00000108821	4	Vertebrata
ENSG00000168542	ENSG00000164692	4	Vertebrata
ENSG00000168542	ENSG00000139219	4	Vertebrata
ENSG00000168542	ENSG00000204262	4	Vertebrata
ENSG00000073050	ENSG00000254469	1	Vertebrata
ENSG00000118160	ENSG00000183023	1	Vertebrata
ENSG00000146192	ENSG00000102302	2	Vertebrata
ENSG00000146192	ENSG00000127084	2	Vertebrata
ENSG00000180251	ENSG00000090020	1	Vertebrata
ENSG00000130590	ENSG00000177570	1	Vertebrata
ENSG00000165240	ENSG00000123191	1	Vertebrata
ENSG00000184254	ENSG00000165092	1	Vertebrata
ENSG00000132429	ENSG00000121577	1	Vertebrata
ENSG00000091073	ENSG00000110042	2	Vertebrata
ENSG00000091073	ENSG00000135144	2	Vertebrata
ENSG00000147872	ENSG00000214456	2	Vertebrata
ENSG00000147872	ENSG00000105355	2	Vertebrata
ENSG00000129521	ENSG00000135766	1	Vertebrata
ENSG00000091157	ENSG00000166415	1	Vertebrata
ENSG00000143382	ENSG00000187720	1	Vertebrata
ENSG00000242384	ENSG00000148429	1	Vertebrata
ENSG00000085831	ENSG00000155158	1	Vertebrata
ENSG00000184428	ENSG00000198900	1	Vertebrata
ENSG00000152782	ENSG00000125779	2	Vertebrata
ENSG00000152782	ENSG00000120137	2	Vertebrata
ENSG00000123338	ENSG00000061676	1	Vertebrata
ENSG00000180914	ENSG00000198049	3	Vertebrata
ENSG00000180914	ENSG00000166148	3	Vertebrata
ENSG00000180914	ENSG00000126895	3	Vertebrata
ENSG00000182575	ENSG00000122584	3	Vertebrata
ENSG00000182575	ENSG00000144227	3	Vertebrata
ENSG00000182575	ENSG00000182379	3	Vertebrata
ENSG00000177105	ENSG00000128340	3	Vertebrata
ENSG00000177105	ENSG00000169750	3	Vertebrata
ENSG00000177105	ENSG00000136238	3	Vertebrata
ENSG00000145687	ENSG00000130511	1	Vertebrata
ENSG00000111846	ENSG00000124091	1	Vertebrata
ENSG00000174943	ENSG00000110906	1	Vertebrata
ENSG00000154518	ENSG00000135390	1	Vertebrata
ENSG00000103569	ENSG00000165272	3	Vertebrata
ENSG00000103569	ENSG00000165269	3	Vertebrata
ENSG00000103569	ENSG00000143595	3	Vertebrata
ENSG00000239306	ENSG00000248643	3	Vertebrata
ENSG00000239306	ENSG00000173933	3	Vertebrata
ENSG00000239306	ENSG00000173914	3	Vertebrata
ENSG00000162889	ENSG00000114738	1	Vertebrata
ENSG00000187957	ENSG00000171462	3	Vertebrata
ENSG00000187957	ENSG00000090932	3	Vertebrata
ENSG00000187957	ENSG00000185559	3	Vertebrata
ENSG00000124151	ENSG00000084676	1	Vertebrata
ENSG00000105063	ENSG00000110075	2	Vertebrata
ENSG00000105063	ENSG00000100239	2	Vertebrata
ENSG00000166035	ENSG00000101670	2	Vertebrata
ENSG00000166035	ENSG00000175445	2	Vertebrata
ENSG00000101311	ENSG00000073712	1	Vertebrata
ENSG00000173933	ENSG00000239306	1	Vertebrata
ENSG00000180660	ENSG00000181541	1	Vertebrata
ENSG00000172548	ENSG00000163293	2	Vertebrata
ENSG00000172548	ENSG00000140157	2	Vertebrata
ENSG00000068001	ENSG00000186792	4	Vertebrata
ENSG00000068001	ENSG00000114378	4	Vertebrata
ENSG00000068001	ENSG00000106302	4	Vertebrata
ENSG00000068001	ENSG00000106304	4	Vertebrata
ENSG00000108946	ENSG00000188191	1	Vertebrata
ENSG00000146535	ENSG00000120063	1	Vertebrata
ENSG00000115216	ENSG00000185189	1	Vertebrata
ENSG00000268361	ENSG00000254469	1	Vertebrata
ENSG00000133083	ENSG00000170390	2	Vertebrata
ENSG00000133083	ENSG00000077279	2	Vertebrata
ENSG00000137145	ENSG00000174485	2	Vertebrata
ENSG00000137145	ENSG00000198837	2	Vertebrata
ENSG00000171703	ENSG00000187735	3	Vertebrata
ENSG00000171703	ENSG00000204219	3	Vertebrata
ENSG00000171703	ENSG00000176896	3	Vertebrata
ENSG00000181652	ENSG00000198925	1	Vertebrata
ENSG00000112695	ENSG00000161281	2	Vertebrata
ENSG00000112695	ENSG00000115944	2	Vertebrata
