Ensembl Gene ID,Macaca Ensembl Gene ID,Homology Type
ENSMUSG00000039089,ENSMMUG00000021498,ortholog_one2one
ENSMUSG00000030611,ENSMMUG00000013659,ortholog_one2one
ENSMUSG00000054827,ENSMMUG00000015542,ortholog_many2many
ENSMUSG00000054827,ENSMMUG00000004006,ortholog_many2many
ENSMUSG00000054827,ENSMMUG00000000124,ortholog_many2many
ENSMUSG00000022219,ENSMMUG00000010048,ortholog_one2one
ENSMUSG00000075062,ENSMMUG00000005862,ortholog_one2many
ENSMUSG00000073012,,
ENSMUSG00000083947,ENSMMUG00000015367,ortholog_one2many
ENSMUSG00000048485,ENSMMUG00000019801,ortholog_one2one
ENSMUSG00000053870,,
ENSMUSG00000045202,ENSMMUG00000001235,ortholog_one2one
ENSMUSG00000044985,ENSMMUG00000013909,ortholog_one2one
ENSMUSG00000075061,ENSMMUG00000005862,ortholog_one2many
ENSMUSG00000030610,ENSMMUG00000005758,ortholog_one2one
ENSMUSG00000053720,,
ENSMUSG00000024937,ENSMMUG00000014169,ortholog_one2one
ENSMUSG00000049799,ENSMMUG00000006079,ortholog_one2one
ENSMUSG00000050613,ENSMMUG00000015365,ortholog_one2one
ENSMUSG00000023165,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000023165,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000023165,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000023165,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000023165,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000023165,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000089859,,
ENSMUSG00000017000,,
ENSMUSG00000040859,ENSMMUG00000001264,ortholog_one2one
ENSMUSG00000006304,ENSMMUG00000022808,ortholog_one2one
ENSMUSG00000035601,ENSMMUG00000008662,ortholog_one2one
ENSMUSG00000061777,,
ENSMUSG00000028182,ENSMMUG00000012059,ortholog_one2many
ENSMUSG00000028182,ENSMMUG00000012465,ortholog_one2many
ENSMUSG00000018809,ENSMMUG00000022195,ortholog_one2one
ENSMUSG00000039031,ENSMMUG00000020365,ortholog_one2one
ENSMUSG00000061825,ENSMMUG00000017445,ortholog_many2many
ENSMUSG00000061825,ENSMMUG00000022825,ortholog_many2many
ENSMUSG00000058114,,
ENSMUSG00000030609,ENSMMUG00000022516,ortholog_one2one
ENSMUSG00000094098,,
ENSMUSG00000021892,ENSMMUG00000006661,ortholog_one2one
ENSMUSG00000004151,,
ENSMUSG00000059030,ENSMMUG00000016173,ortholog_many2many
ENSMUSG00000005625,,
ENSMUSG00000062859,ENSMMUG00000021720,ortholog_one2one
ENSMUSG00000017004,,
ENSMUSG00000000411,ENSMMUG00000000352,ortholog_one2one
ENSMUSG00000022665,ENSMMUG00000003061,ortholog_one2one
ENSMUSG00000039458,ENSMMUG00000006600,ortholog_one2one
ENSMUSG00000028963,ENSMMUG00000000625,ortholog_one2one
ENSMUSG00000078554,,
ENSMUSG00000090662,,
ENSMUSG00000064272,ENSMMUG00000022811,ortholog_one2one
ENSMUSG00000047945,ENSMMUG00000009951,ortholog_one2one
ENSMUSG00000020399,ENSMMUG00000005564,ortholog_one2one
ENSMUSG00000039236,ENSMMUG00000007669,ortholog_one2one
ENSMUSG00000040432,ENSMMUG00000010046,ortholog_one2one
ENSMUSG00000060613,,
ENSMUSG00000062480,ENSMMUG00000030261,ortholog_many2many
ENSMUSG00000062480,ENSMMUG00000012843,ortholog_many2many
ENSMUSG00000046908,ENSMMUG00000020697,ortholog_one2one
ENSMUSG00000029094,ENSMMUG00000012923,ortholog_one2one
ENSMUSG00000078924,ENSMMUG00000005563,ortholog_one2many
ENSMUSG00000028800,ENSMMUG00000017901,ortholog_many2many
ENSMUSG00000028800,ENSMMUG00000009948,ortholog_many2many
ENSMUSG00000028800,ENSMMUG00000008534,ortholog_many2many
ENSMUSG00000006299,ENSMMUG00000022812,ortholog_one2one
ENSMUSG00000000753,ENSMMUG00000022194,ortholog_one2one
ENSMUSG00000028957,ENSMMUG00000018562,ortholog_one2one
ENSMUSG00000032443,ENSMMUG00000031449,ortholog_one2one
ENSMUSG00000020225,ENSMMUG00000016621,ortholog_one2one
ENSMUSG00000046974,ENSMMUG00000005563,ortholog_one2many
ENSMUSG00000090864,,
ENSMUSG00000030607,ENSMMUG00000000554,ortholog_one2one
ENSMUSG00000045518,ENSMMUG00000000191,ortholog_one2one
ENSMUSG00000018740,ENSMMUG00000013544,ortholog_one2one
ENSMUSG00000023832,ENSMMUG00000030261,ortholog_many2many
ENSMUSG00000023832,ENSMMUG00000012843,ortholog_many2many
ENSMUSG00000025314,ENSMMUG00000005861,ortholog_one2one
ENSMUSG00000033737,,
ENSMUSG00000027353,ENSMMUG00000013740,ortholog_one2one
ENSMUSG00000030606,ENSMMUG00000000556,ortholog_one2one
ENSMUSG00000006386,ENSMMUG00000006080,ortholog_one2one
ENSMUSG00000071084,ENSMMUG00000016172,ortholog_many2many
ENSMUSG00000034520,ENSMMUG00000005458,ortholog_one2one
ENSMUSG00000079704,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000079704,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000079704,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000079704,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000079704,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000079704,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000064010,,
ENSMUSG00000096658,,
ENSMUSG00000081724,ENSMMUG00000015367,ortholog_one2many
ENSMUSG00000079702,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000079702,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000079702,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000079702,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000079702,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000079702,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000039431,ENSMMUG00000001878,ortholog_one2one
ENSMUSG00000003341,ENSMMUG00000002846,ortholog_one2one
ENSMUSG00000021891,ENSMMUG00000004933,ortholog_one2one
ENSMUSG00000094878,,
ENSMUSG00000055691,ENSMMUG00000005225,ortholog_one2one
ENSMUSG00000032892,ENSMMUG00000013540,ortholog_one2many
ENSMUSG00000030605,,
ENSMUSG00000028134,ENSMMUG00000016130,ortholog_one2one
ENSMUSG00000046159,ENSMMUG00000021442,ortholog_one2one
ENSMUSG00000017002,ENSMMUG00000010341,ortholog_one2one
ENSMUSG00000095773,,
ENSMUSG00000024939,ENSMMUG00000031183,ortholog_one2one
ENSMUSG00000032988,ENSMMUG00000002698,ortholog_one2one
ENSMUSG00000000409,,
ENSMUSG00000097221,,
ENSMUSG00000043312,ENSMMUG00000001236,ortholog_one2one
ENSMUSG00000038224,ENSMMUG00000002382,ortholog_one2one
ENSMUSG00000030270,ENSMMUG00000006115,ortholog_one2one
ENSMUSG00000039285,ENSMMUG00000000056,ortholog_one2one
ENSMUSG00000022200,ENSMMUG00000013957,ortholog_one2one
ENSMUSG00000033024,ENSMMUG00000005081,ortholog_one2many
ENSMUSG00000066828,,
ENSMUSG00000067186,ENSMMUG00000021482,ortholog_one2many
ENSMUSG00000039202,ENSMMUG00000014414,ortholog_one2one
ENSMUSG00000031884,ENSMMUG00000017445,ortholog_many2many
ENSMUSG00000031884,ENSMMUG00000022825,ortholog_many2many
ENSMUSG00000022664,ENSMMUG00000014236,ortholog_one2one
ENSMUSG00000063240,,
ENSMUSG00000052821,ENSMMUG00000013387,ortholog_one2one
ENSMUSG00000026874,ENSMMUG00000020124,ortholog_one2one
ENSMUSG00000052160,ENSMMUG00000010578,ortholog_one2one
ENSMUSG00000026179,ENSMMUG00000022819,ortholog_one2one
ENSMUSG00000028133,ENSMMUG00000004759,ortholog_one2one
ENSMUSG00000040413,ENSMMUG00000005563,ortholog_one2many
ENSMUSG00000031886,ENSMMUG00000017445,ortholog_many2many
ENSMUSG00000031886,ENSMMUG00000022825,ortholog_many2many
ENSMUSG00000050493,ENSMMUG00000029057,ortholog_one2one
ENSMUSG00000096294,,
ENSMUSG00000040037,ENSMMUG00000017314,ortholog_one2one
ENSMUSG00000039194,ENSMMUG00000014420,ortholog_one2one
ENSMUSG00000079583,ENSMMUG00000011355,ortholog_one2one
ENSMUSG00000079701,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000079701,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000079701,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000079701,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000079701,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000079701,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000022197,ENSMMUG00000013954,ortholog_one2one
ENSMUSG00000045179,ENSMMUG00000013179,ortholog_one2one
ENSMUSG00000022220,ENSMMUG00000020698,ortholog_one2one
ENSMUSG00000039163,ENSMMUG00000014883,ortholog_one2one
ENSMUSG00000062826,ENSMMUG00000017445,ortholog_many2many
ENSMUSG00000062826,ENSMMUG00000022825,ortholog_many2many
ENSMUSG00000028798,ENSMMUG00000006119,ortholog_one2one
ENSMUSG00000090342,,
ENSMUSG00000090546,ENSMMUG00000021739,ortholog_one2one
ENSMUSG00000020224,ENSMMUG00000016620,ortholog_one2one
ENSMUSG00000037573,ENSMMUG00000022740,ortholog_one2one
ENSMUSG00000057615,ENSMMUG00000000678,ortholog_one2one
ENSMUSG00000046723,ENSMMUG00000000202,ortholog_many2many
ENSMUSG00000055044,ENSMMUG00000000454,ortholog_one2many
ENSMUSG00000055044,ENSMMUG00000014249,ortholog_one2many
ENSMUSG00000031877,ENSMMUG00000017445,ortholog_many2many
ENSMUSG00000031877,ENSMMUG00000022825,ortholog_many2many
ENSMUSG00000079478,ENSMMUG00000017162,ortholog_one2one
ENSMUSG00000091109,,
ENSMUSG00000016995,ENSMMUG00000032237,ortholog_one2one
ENSMUSG00000071937,,
ENSMUSG00000073010,,
ENSMUSG00000045330,ENSMMUG00000016642,ortholog_many2many
ENSMUSG00000091813,ENSMMUG00000017445,ortholog_many2many
ENSMUSG00000091813,ENSMMUG00000022825,ortholog_many2many
ENSMUSG00000094107,,
ENSMUSG00000046282,,
ENSMUSG00000079703,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000079703,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000079703,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000079703,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000079703,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000079703,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000031194,,
ENSMUSG00000000037,ENSMMUG00000005084,ortholog_one2one
ENSMUSG00000079579,,
ENSMUSG00000022195,ENSMMUG00000012200,ortholog_one2one
ENSMUSG00000096009,,
ENSMUSG00000027010,ENSMMUG00000007310,ortholog_one2one
ENSMUSG00000024940,ENSMMUG00000023479,ortholog_one2one
ENSMUSG00000069922,,
ENSMUSG00000057801,ENSMMUG00000029635,ortholog_many2many
ENSMUSG00000044177,ENSMMUG00000022741,ortholog_one2one
ENSMUSG00000095914,,
ENSMUSG00000032446,ENSMMUG00000001904,ortholog_one2one
ENSMUSG00000021313,ENSMMUG00000001060,ortholog_one2one
ENSMUSG00000067599,ENSMMUG00000005081,ortholog_one2many
ENSMUSG00000021669,ENSMMUG00000006141,ortholog_one2one
ENSMUSG00000047686,,
ENSMUSG00000057443,,
ENSMUSG00000039187,ENSMMUG00000011155,ortholog_one2one
ENSMUSG00000020899,ENSMMUG00000013536,ortholog_one2one
ENSMUSG00000028797,ENSMMUG00000008453,ortholog_one2one
ENSMUSG00000094091,,
ENSMUSG00000020928,ENSMMUG00000013110,ortholog_one2one
ENSMUSG00000072812,,
ENSMUSG00000006301,ENSMMUG00000022817,ortholog_one2one
ENSMUSG00000096180,,
ENSMUSG00000045374,ENSMMUG00000002380,ortholog_one2one
ENSMUSG00000054033,,
ENSMUSG00000062181,,
ENSMUSG00000043909,ENSMMUG00000017078,ortholog_one2one
ENSMUSG00000040405,ENSMMUG00000005563,ortholog_one2many
ENSMUSG00000029093,ENSMMUG00000022416,ortholog_one2one
ENSMUSG00000018126,ENSMMUG00000002699,ortholog_one2one
ENSMUSG00000056758,ENSMMUG00000022660,ortholog_one2one
ENSMUSG00000031179,ENSMMUG00000023695,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000004562,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000032318,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000023697,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000017439,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000032316,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000032323,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000007059,ortholog_many2many
ENSMUSG00000031179,ENSMMUG00000032317,ortholog_many2many
ENSMUSG00000038708,ENSMMUG00000021918,ortholog_one2one
ENSMUSG00000029761,ENSMMUG00000006527,ortholog_one2one
ENSMUSG00000094606,,
ENSMUSG00000078552,,
ENSMUSG00000055546,ENSMMUG00000023568,ortholog_one2one
ENSMUSG00000037605,ENSMMUG00000002588,ortholog_one2one
ENSMUSG00000028575,ENSMMUG00000010985,ortholog_one2one
ENSMUSG00000020863,ENSMMUG00000010117,ortholog_one2one
ENSMUSG00000038677,ENSMMUG00000023557,ortholog_one2one
ENSMUSG00000040795,ENSMMUG00000017718,ortholog_one2one
ENSMUSG00000054940,ENSMMUG00000012092,ortholog_one2one
ENSMUSG00000047417,ENSMMUG00000002847,ortholog_one2many
ENSMUSG00000028132,ENSMMUG00000004758,ortholog_one2one
ENSMUSG00000096840,,
ENSMUSG00000046699,ENSMMUG00000015386,ortholog_one2one
ENSMUSG00000058685,,
ENSMUSG00000092322,,
ENSMUSG00000031596,ENSMMUG00000022303,ortholog_one2one
ENSMUSG00000024941,ENSMMUG00000023477,ortholog_one2one
ENSMUSG00000073650,ENSMMUG00000031218,ortholog_one2one
ENSMUSG00000031181,ENSMMUG00000017405,ortholog_one2many
ENSMUSG00000039176,ENSMMUG00000011160,ortholog_one2one
ENSMUSG00000028795,ENSMMUG00000015066,ortholog_one2one
ENSMUSG00000060560,ENSMMUG00000013568,ortholog_one2one
ENSMUSG00000017007,ENSMMUG00000003404,ortholog_one2one
ENSMUSG00000031182,,
ENSMUSG00000021890,ENSMMUG00000020761,ortholog_one2one
ENSMUSG00000091930,,
ENSMUSG00000025006,ENSMMUG00000004818,ortholog_one2one
ENSMUSG00000044544,,
ENSMUSG00000020354,ENSMMUG00000004581,ortholog_one2one
ENSMUSG00000019899,ENSMMUG00000022136,ortholog_one2one
ENSMUSG00000007415,ENSMMUG00000010104,ortholog_one2one
ENSMUSG00000051236,ENSMMUG00000003669,ortholog_one2one
ENSMUSG00000036790,ENSMMUG00000009719,ortholog_one2one
ENSMUSG00000043066,,
ENSMUSG00000046716,,
ENSMUSG00000049929,ENSMMUG00000016961,ortholog_one2one
ENSMUSG00000031885,ENSMMUG00000018101,ortholog_one2one
ENSMUSG00000092244,,
ENSMUSG00000039115,ENSMMUG00000021927,ortholog_one2one
ENSMUSG00000038217,ENSMMUG00000002378,ortholog_one2one
ENSMUSG00000092342,,
ENSMUSG00000095625,,
ENSMUSG00000024816,ENSMMUG00000023300,ortholog_one2one
ENSMUSG00000037594,ENSMMUG00000001273,ortholog_one2one
ENSMUSG00000030393,ENSMMUG00000009292,ortholog_one2one
ENSMUSG00000026177,ENSMMUG00000013359,ortholog_one2one
ENSMUSG00000020929,ENSMMUG00000013118,ortholog_one2one
ENSMUSG00000094168,,
ENSMUSG00000096697,,
ENSMUSG00000054773,,
ENSMUSG00000022663,ENSMMUG00000014232,ortholog_one2one
ENSMUSG00000094024,,
ENSMUSG00000022221,ENSMMUG00000020701,ortholog_one2one
ENSMUSG00000029478,ENSMMUG00000023107,ortholog_one2one
ENSMUSG00000079578,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000096345,,
ENSMUSG00000053841,ENSMMUG00000015580,ortholog_one2one
ENSMUSG00000057606,ENSMMUG00000031486,ortholog_one2one
ENSMUSG00000047832,ENSMMUG00000007516,ortholog_one2one
ENSMUSG00000047031,,
ENSMUSG00000095104,,
ENSMUSG00000048661,ENSMMUG00000016892,ortholog_one2one
ENSMUSG00000079577,ENSMMUG00000002282,ortholog_many2many
ENSMUSG00000095886,,
ENSMUSG00000045842,ENSMMUG00000008195,ortholog_one2many
ENSMUSG00000021298,ENSMMUG00000007517,ortholog_one2one
ENSMUSG00000031233,ENSMMUG00000011998,ortholog_one2one
ENSMUSG00000091662,,
ENSMUSG00000035371,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000035371,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000035371,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000035371,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000035371,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000035371,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000028126,ENSMMUG00000005228,ortholog_one2one
ENSMUSG00000025433,ENSMMUG00000010830,ortholog_one2many
ENSMUSG00000031889,ENSMMUG00000018102,ortholog_one2one
ENSMUSG00000030549,ENSMMUG00000022678,ortholog_one2one
ENSMUSG00000020372,ENSMMUG00000003604,ortholog_one2one
ENSMUSG00000028322,ENSMMUG00000008665,ortholog_one2one
ENSMUSG00000071816,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000071816,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000071816,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000071816,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000071816,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000071816,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000045340,,
ENSMUSG00000079699,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000079699,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000079699,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000079699,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000079699,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000079699,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000043430,ENSMMUG00000022418,ortholog_one2one
ENSMUSG00000027357,ENSMMUG00000013744,ortholog_one2one
ENSMUSG00000017009,ENSMMUG00000003406,ortholog_one2one
ENSMUSG00000022191,ENSMMUG00000012193,ortholog_one2one
ENSMUSG00000003731,ENSMMUG00000008455,ortholog_one2one
ENSMUSG00000052013,ENSMMUG00000014231,ortholog_one2one
ENSMUSG00000002799,ENSMMUG00000001276,ortholog_one2one
ENSMUSG00000028180,ENSMMUG00000017312,ortholog_one2one
ENSMUSG00000029198,ENSMMUG00000002500,ortholog_one2many
ENSMUSG00000029198,ENSMMUG00000017003,ortholog_one2many
ENSMUSG00000046591,ENSMMUG00000001254,ortholog_one2one
ENSMUSG00000024818,ENSMMUG00000023297,ortholog_one2one
ENSMUSG00000026176,ENSMMUG00000015268,ortholog_one2one
ENSMUSG00000079697,ENSMMUG00000020044,ortholog_many2many
ENSMUSG00000079697,ENSMMUG00000010112,ortholog_many2many
ENSMUSG00000079697,ENSMMUG00000005347,ortholog_many2many
ENSMUSG00000079697,ENSMMUG00000019164,ortholog_many2many
ENSMUSG00000079697,ENSMMUG00000014463,ortholog_many2many
ENSMUSG00000079697,ENSMMUG00000008046,ortholog_many2many
ENSMUSG00000025431,ENSMMUG00000010830,ortholog_one2many
ENSMUSG00000014529,ENSMMUG00000029895,ortholog_one2one
ENSMUSG00000060475,ENSMMUG00000012837,ortholog_one2many
ENSMUSG00000060475,ENSMMUG00000010894,ortholog_one2many
ENSMUSG00000047409,ENSMMUG00000002907,ortholog_one2one
ENSMUSG00000052364,,
ENSMUSG00000023964,ENSMMUG00000014319,ortholog_one2one
ENSMUSG00000062627,ENSMMUG00000011800,ortholog_one2one
ENSMUSG00000078208,ENSMMUG00000018157,ortholog_many2many
ENSMUSG00000078208,ENSMMUG00000009864,ortholog_many2many
ENSMUSG00000066983,ENSMMUG00000032209,ortholog_many2many
ENSMUSG00000060685,ENSMMUG00000018157,ortholog_many2many
ENSMUSG00000060685,ENSMMUG00000009864,ortholog_many2many
ENSMUSG00000034868,ENSMMUG00000013752,ortholog_one2one
ENSMUSG00000029196,ENSMMUG00000017002,ortholog_one2one
ENSMUSG00000034087,ENSMMUG00000028711,ortholog_one2many
ENSMUSG00000002804,ENSMMUG00000004687,ortholog_one2one
ENSMUSG00000053730,ENSMMUG00000015650,ortholog_one2one
ENSMUSG00000072718,ENSMMUG00000005081,ortholog_one2many
ENSMUSG00000040365,ENSMMUG00000003603,ortholog_one2one
ENSMUSG00000020850,ENSMMUG00000004820,ortholog_one2one
ENSMUSG00000006818,ENSMMUG00000005885,ortholog_one2one
ENSMUSG00000022661,ENSMMUG00000016076,ortholog_one2one
ENSMUSG00000011158,ENSMMUG00000013826,ortholog_one2many
ENSMUSG00000011158,ENSMMUG00000029174,ortholog_one2many
ENSMUSG00000011158,ENSMMUG00000013829,ortholog_one2many
ENSMUSG00000045503,ENSMMUG00000003407,ortholog_one2many
ENSMUSG00000021670,ENSMMUG00000006139,ortholog_one2one
ENSMUSG00000039887,ENSMMUG00000023641,ortholog_one2one
ENSMUSG00000071311,ENSMMUG00000005678,ortholog_one2one
ENSMUSG00000024048,ENSMMUG00000010065,ortholog_many2many
ENSMUSG00000059206,,
ENSMUSG00000050921,ENSMMUG00000018633,ortholog_one2one
ENSMUSG00000053931,ENSMMUG00000001690,ortholog_one2one
ENSMUSG00000031595,ENSMMUG00000001153,ortholog_one2one
ENSMUSG00000023411,ENSMMUG00000003370,ortholog_one2one
ENSMUSG00000028790,ENSMMUG00000023438,ortholog_one2one
ENSMUSG00000026175,ENSMMUG00000016899,ortholog_one2one
ENSMUSG00000095339,ENSMMUG00000005335,ortholog_one2many
ENSMUSG00000055602,ENSMMUG00000029354,ortholog_many2many
ENSMUSG00000055602,ENSMMUG00000029353,ortholog_many2many
ENSMUSG00000041617,ENSMMUG00000003066,ortholog_one2one
ENSMUSG00000050677,ENSMMUG00000017001,ortholog_one2one
ENSMUSG00000078206,ENSMMUG00000018157,ortholog_many2many
ENSMUSG00000078206,ENSMMUG00000009864,ortholog_many2many
ENSMUSG00000039865,ENSMMUG00000001686,ortholog_one2one
ENSMUSG00000054293,,
ENSMUSG00000090747,,
ENSMUSG00000054272,ENSMMUG00000005335,ortholog_one2many
ENSMUSG00000050382,ENSMMUG00000009435,ortholog_one2many
ENSMUSG00000050382,ENSMMUG00000029508,ortholog_one2many
ENSMUSG00000028788,ENSMMUG00000012930,ortholog_one2one
ENSMUSG00000067591,ENSMMUG00000005081,ortholog_one2many
ENSMUSG00000069920,,
ENSMUSG00000035572,ENSMMUG00000008667,ortholog_one2one
ENSMUSG00000039133,,
ENSMUSG00000020218,ENSMMUG00000016887,ortholog_one2one
ENSMUSG00000078154,ENSMMUG00000000434,ortholog_one2many
ENSMUSG00000031887,ENSMMUG00000005908,ortholog_one2one
ENSMUSG00000051329,ENSMMUG00000010869,ortholog_one2one
ENSMUSG00000028784,ENSMMUG00000005466,ortholog_one2one
ENSMUSG00000035875,,
ENSMUSG00000073008,ENSMMUG00000001788,ortholog_one2one
ENSMUSG00000037206,ENSMMUG00000001836,ortholog_one2one
ENSMUSG00000030546,ENSMMUG00000017746,ortholog_one2one
ENSMUSG00000090714,ENSMMUG00000005335,ortholog_one2many
ENSMUSG00000033313,ENSMMUG00000005907,ortholog_one2one
ENSMUSG00000040350,ENSMMUG00000003598,ortholog_one2one
ENSMUSG00000044522,,
ENSMUSG00000074248,,
ENSMUSG00000030545,ENSMMUG00000017747,ortholog_one2one
ENSMUSG00000028128,ENSMMUG00000014014,ortholog_one2one
ENSMUSG00000025288,,
ENSMUSG00000024220,ENSMMUG00000023559,ortholog_one2one
ENSMUSG00000052684,ENSMMUG00000032072,ortholog_one2one
ENSMUSG00000035397,,
ENSMUSG00000025007,ENSMMUG00000003102,ortholog_one2one
ENSMUSG00000095936,ENSMMUG00000005335,ortholog_one2many
ENSMUSG00000042632,ENSMMUG00000002701,ortholog_one2one
ENSMUSG00000046879,,
ENSMUSG00000029664,ENSMMUG00000020581,ortholog_one2one
ENSMUSG00000020864,ENSMMUG00000003421,ortholog_one2one
ENSMUSG00000003346,ENSMMUG00000016539,ortholog_one2one
ENSMUSG00000033364,ENSMMUG00000015218,ortholog_one2one
ENSMUSG00000039099,ENSMMUG00000015394,ortholog_one2one
ENSMUSG00000024049,ENSMMUG00000019892,ortholog_one2one
ENSMUSG00000038775,ENSMMUG00000000984,ortholog_one2one
ENSMUSG00000001632,ENSMMUG00000006116,ortholog_one2one
ENSMUSG00000035370,ENSMMUG00000011928,ortholog_one2one
ENSMUSG00000044390,ENSMMUG00000019165,ortholog_one2one
ENSMUSG00000030544,ENSMMUG00000010586,ortholog_one2one
ENSMUSG00000036893,ENSMMUG00000019613,ortholog_one2one
ENSMUSG00000070828,ENSMMUG00000005335,ortholog_one2many
ENSMUSG00000031239,ENSMMUG00000003564,ortholog_one2one
ENSMUSG00000030543,ENSMMUG00000003584,ortholog_one2one
ENSMUSG00000060411,,
ENSMUSG00000078441,ENSMMUG00000013747,ortholog_one2one
ENSMUSG00000028127,ENSMMUG00000014013,ortholog_one2one
ENSMUSG00000040351,ENSMMUG00000005120,ortholog_one2one
ENSMUSG00000095430,,
ENSMUSG00000024826,ENSMMUG00000012317,ortholog_one2one
ENSMUSG00000051243,ENSMMUG00000001835,ortholog_one2one
ENSMUSG00000026174,ENSMMUG00000020395,ortholog_one2one
ENSMUSG00000003345,ENSMMUG00000006620,ortholog_one2one
ENSMUSG00000051687,,
ENSMUSG00000039062,ENSMMUG00000014983,ortholog_one2one
ENSMUSG00000045636,ENSMMUG00000001151,ortholog_one2one
