Ensembl Gene ID,Hum Ensembl Gene ID,Homology Type
ENSMUSG00000063242,ENSG00000176679,ortholog_many2many
ENSMUSG00000063242,ENSG00000153779,ortholog_many2many
ENSMUSG00000048920,ENSG00000181027,ortholog_one2one
ENSMUSG00000015653,ENSG00000157214,ortholog_one2one
ENSMUSG00000061283,ENSG00000176679,ortholog_many2many
ENSMUSG00000061283,ENSG00000153779,ortholog_many2many
ENSMUSG00000052572,ENSG00000150672,ortholog_one2one
ENSMUSG00000026883,ENSG00000136848,ortholog_one2one
ENSMUSG00000034173,ENSG00000184619,ortholog_one2many
ENSMUSG00000034173,ENSG00000236287,ortholog_one2many
ENSMUSG00000034173,ENSG00000221909,ortholog_one2many
ENSMUSG00000034173,ENSG00000237765,ortholog_one2many
ENSMUSG00000034173,ENSG00000232040,ortholog_one2many
ENSMUSG00000000884,ENSG00000185838,ortholog_one2one
ENSMUSG00000000827,ENSG00000101150,ortholog_one2one
ENSMUSG00000018486,ENSG00000158955,ortholog_one2one
ENSMUSG00000034732,ENSG00000174740,ortholog_one2one
ENSMUSG00000015112,ENSG00000004864,ortholog_one2one
ENSMUSG00000095789,ENSG00000185290,ortholog_one2one
ENSMUSG00000032908,ENSG00000163082,ortholog_one2one
ENSMUSG00000025786,ENSG00000163812,ortholog_one2one
ENSMUSG00000031921,ENSG00000132604,ortholog_one2one
ENSMUSG00000045267,ENSG00000169777,ortholog_one2one
ENSMUSG00000027238,ENSG00000171877,ortholog_one2one
ENSMUSG00000050222,ENSG00000172458,ortholog_one2one
ENSMUSG00000000125,ENSG00000108379,ortholog_one2one
ENSMUSG00000042804,ENSG00000158292,ortholog_one2one
ENSMUSG00000066735,ENSG00000196715,ortholog_one2one
ENSMUSG00000022231,ENSG00000112902,ortholog_one2one
ENSMUSG00000021302,ENSG00000152904,ortholog_one2one
ENSMUSG00000020956,ENSG00000203546,ortholog_one2many
ENSMUSG00000020956,ENSG00000129480,ortholog_one2many
ENSMUSG00000086965,ENSG00000215012,ortholog_one2one
ENSMUSG00000027276,ENSG00000101384,ortholog_one2one
ENSMUSG00000009097,ENSG00000184058,ortholog_one2one
ENSMUSG00000022414,ENSG00000100324,ortholog_one2one
ENSMUSG00000046694,ENSG00000158246,ortholog_one2one
ENSMUSG00000026245,ENSG00000116120,ortholog_one2one
ENSMUSG00000056596,ENSG00000253368,ortholog_one2one
ENSMUSG00000028553,ENSG00000132855,ortholog_one2one
ENSMUSG00000040502,ENSG00000139266,ortholog_one2one
ENSMUSG00000020375,ENSG00000176783,ortholog_one2one
ENSMUSG00000025785,ENSG00000075914,ortholog_one2one
ENSMUSG00000030613,ENSG00000137500,ortholog_one2one
ENSMUSG00000029272,ENSG00000109193,ortholog_one2one
ENSMUSG00000044528,ENSG00000174599,ortholog_one2one
ENSMUSG00000025534,ENSG00000169919,ortholog_one2one
ENSMUSG00000040399,,
ENSMUSG00000021951,ENSG00000150456,ortholog_one2one
ENSMUSG00000027973,ENSG00000164691,ortholog_one2many
ENSMUSG00000031924,ENSG00000103018,ortholog_one2one
ENSMUSG00000034187,ENSG00000073969,ortholog_one2one
ENSMUSG00000037600,ENSG00000175707,ortholog_one2one
ENSMUSG00000070702,,
ENSMUSG00000090486,ENSG00000242950,ortholog_many2many
ENSMUSG00000057657,ENSG00000231500,ortholog_one2many
ENSMUSG00000025784,ENSG00000163815,ortholog_one2one
ENSMUSG00000050761,ENSG00000203618,ortholog_one2one
ENSMUSG00000056952,ENSG00000272410,ortholog_one2many
ENSMUSG00000056952,ENSG00000157014,ortholog_one2many
ENSMUSG00000034755,ENSG00000099715,ortholog_one2many
ENSMUSG00000034755,ENSG00000102290,ortholog_one2many
ENSMUSG00000090282,,
ENSMUSG00000072214,ENSG00000184702,ortholog_one2one
ENSMUSG00000049299,ENSG00000170043,ortholog_one2one
ENSMUSG00000083616,ENSG00000198082,ortholog_many2many
ENSMUSG00000083616,ENSG00000198307,ortholog_many2many
ENSMUSG00000083616,ENSG00000185978,ortholog_many2many
ENSMUSG00000006728,ENSG00000135446,ortholog_one2one
ENSMUSG00000041343,ENSG00000137494,ortholog_one2one
ENSMUSG00000030374,ENSG00000090372,ortholog_one2one
ENSMUSG00000028851,ENSG00000090273,ortholog_one2one
ENSMUSG00000055733,ENSG00000186310,ortholog_one2one
ENSMUSG00000015702,ENSG00000143412,ortholog_one2one
ENSMUSG00000094864,,
ENSMUSG00000035498,ENSG00000163814,ortholog_one2one
ENSMUSG00000021952,ENSG00000132953,ortholog_one2one
ENSMUSG00000041673,ENSG00000165383,ortholog_one2one
ENSMUSG00000012187,ENSG00000124003,ortholog_one2one
ENSMUSG00000018470,ENSG00000170049,ortholog_one2one
ENSMUSG00000000826,ENSG00000101152,ortholog_one2one
ENSMUSG00000079450,ENSG00000234469,ortholog_one2many
ENSMUSG00000037583,ENSG00000131910,ortholog_one2one
ENSMUSG00000035148,ENSG00000214943,ortholog_one2one
ENSMUSG00000064177,ENSG00000157017,ortholog_one2one
ENSMUSG00000039219,ENSG00000054267,ortholog_one2one
ENSMUSG00000035041,ENSG00000060566,ortholog_one2one
ENSMUSG00000022261,ENSG00000169439,ortholog_one2one
ENSMUSG00000042428,ENSG00000128268,ortholog_one2one
ENSMUSG00000054871,ENSG00000249992,ortholog_one2one
ENSMUSG00000039174,,
ENSMUSG00000030298,ENSG00000157020,ortholog_one2one
ENSMUSG00000028850,ENSG00000198746,ortholog_one2one
ENSMUSG00000035142,ENSG00000151413,ortholog_one2one
ENSMUSG00000074414,,
ENSMUSG00000063157,ENSG00000135222,ortholog_one2one
ENSMUSG00000041328,ENSG00000165494,ortholog_one2one
ENSMUSG00000028848,ENSG00000142751,ortholog_one2one
ENSMUSG00000035202,ENSG00000011376,ortholog_one2one
ENSMUSG00000063506,ENSG00000128805,ortholog_one2one
ENSMUSG00000022412,ENSG00000100335,ortholog_one2one
ENSMUSG00000030643,ENSG00000137502,ortholog_one2one
ENSMUSG00000027971,ENSG00000138653,ortholog_one2one
ENSMUSG00000047281,ENSG00000175793,ortholog_one2one
ENSMUSG00000015714,ENSG00000143418,ortholog_one2one
ENSMUSG00000001508,ENSG00000108823,ortholog_one2one
ENSMUSG00000033031,ENSG00000163507,ortholog_one2one
ENSMUSG00000042406,ENSG00000128272,ortholog_one2one
ENSMUSG00000030206,ENSG00000111305,ortholog_one2one
ENSMUSG00000003847,ENSG00000102908,ortholog_one2one
ENSMUSG00000051518,ENSG00000187051,ortholog_one2one
ENSMUSG00000024947,ENSG00000133895,ortholog_one2one
ENSMUSG00000037553,ENSG00000204160,ortholog_one2one
ENSMUSG00000028946,ENSG00000173673,ortholog_one2one
ENSMUSG00000030641,ENSG00000165490,ortholog_one2one
ENSMUSG00000025239,ENSG00000144791,ortholog_one2one
ENSMUSG00000032883,ENSG00000123983,ortholog_one2one
ENSMUSG00000061119,ENSG00000137509,ortholog_one2one
ENSMUSG00000039662,ENSG00000116237,ortholog_one2one
ENSMUSG00000025533,ENSG00000249319,ortholog_one2many
ENSMUSG00000025533,ENSG00000126522,ortholog_one2many
ENSMUSG00000039007,ENSG00000104324,ortholog_one2one
ENSMUSG00000054061,,
ENSMUSG00000055099,,
ENSMUSG00000025240,ENSG00000211456,ortholog_one2one
ENSMUSG00000027109,ENSG00000172845,ortholog_one2one
ENSMUSG00000015652,ENSG00000105889,ortholog_one2many
ENSMUSG00000015652,ENSG00000164647,ortholog_one2many
ENSMUSG00000089917,ENSG00000198276,ortholog_one2one
ENSMUSG00000091821,,
ENSMUSG00000043257,ENSG00000060642,ortholog_one2one
ENSMUSG00000095034,,
ENSMUSG00000094999,,
ENSMUSG00000041378,ENSG00000184113,ortholog_one2one
ENSMUSG00000095474,ENSG00000234469,ortholog_one2many
ENSMUSG00000092094,ENSG00000182348,ortholog_one2one
ENSMUSG00000028550,ENSG00000125703,ortholog_one2one
ENSMUSG00000041187,ENSG00000105287,ortholog_one2one
ENSMUSG00000095108,,
ENSMUSG00000022416,ENSG00000100346,ortholog_one2one
ENSMUSG00000035027,ENSG00000126934,ortholog_one2one
ENSMUSG00000095159,ENSG00000188229,ortholog_one2many
ENSMUSG00000094620,ENSG00000234469,ortholog_one2many
ENSMUSG00000006736,ENSG00000135452,ortholog_one2one
ENSMUSG00000058498,ENSG00000158286,ortholog_one2one
ENSMUSG00000070892,,
ENSMUSG00000040514,ENSG00000164645,ortholog_one2one
ENSMUSG00000042541,ENSG00000127922,ortholog_one2one
ENSMUSG00000070891,,
ENSMUSG00000072049,,
ENSMUSG00000047104,ENSG00000089220,ortholog_one2many
ENSMUSG00000000028,ENSG00000093009,ortholog_one2one
ENSMUSG00000067261,ENSG00000187140,ortholog_one2one
ENSMUSG00000058101,ENSG00000146223,ortholog_one2many
ENSMUSG00000032854,ENSG00000174607,ortholog_one2one
ENSMUSG00000094044,,
ENSMUSG00000025243,,
ENSMUSG00000030208,ENSG00000134531,ortholog_one2one
ENSMUSG00000034839,ENSG00000166173,ortholog_one2one
ENSMUSG00000061937,,
ENSMUSG00000038984,ENSG00000180543,ortholog_one2one
ENSMUSG00000079470,ENSG00000253797,ortholog_many2many
ENSMUSG00000079470,ENSG00000156697,ortholog_many2many
ENSMUSG00000095956,,
ENSMUSG00000078794,ENSG00000197380,ortholog_one2one
ENSMUSG00000045022,,
ENSMUSG00000073792,ENSG00000088035,ortholog_one2one
ENSMUSG00000025422,ENSG00000135439,ortholog_one2one
ENSMUSG00000012428,ENSG00000127954,ortholog_one2one
ENSMUSG00000047330,ENSG00000152049,ortholog_one2one
ENSMUSG00000030302,ENSG00000157087,ortholog_one2one
ENSMUSG00000063594,ENSG00000167414,ortholog_one2one
ENSMUSG00000072978,ENSG00000244687,ortholog_one2many
ENSMUSG00000031377,ENSG00000102010,ortholog_one2one
ENSMUSG00000050919,ENSG00000178175,ortholog_one2one
ENSMUSG00000039485,ENSG00000187189,ortholog_one2one
ENSMUSG00000061388,,
ENSMUSG00000046561,ENSG00000180801,ortholog_one2one
ENSMUSG00000021650,ENSG00000049883,ortholog_one2one
ENSMUSG00000050711,ENSG00000171951,ortholog_one2one
ENSMUSG00000039462,ENSG00000123500,ortholog_one2one
ENSMUSG00000043017,ENSG00000160013,ortholog_one2one
ENSMUSG00000003849,ENSG00000181019,ortholog_one2one
ENSMUSG00000036545,ENSG00000087116,ortholog_one2one
ENSMUSG00000041632,ENSG00000113048,ortholog_one2one
ENSMUSG00000003161,ENSG00000075142,ortholog_one2one
ENSMUSG00000029754,ENSG00000006377,ortholog_one2one
ENSMUSG00000054702,ENSG00000152056,ortholog_one2one
ENSMUSG00000035133,ENSG00000100852,ortholog_one2one
ENSMUSG00000019779,ENSG00000111816,ortholog_one2one
ENSMUSG00000019370,ENSG00000160014,ortholog_one2one
ENSMUSG00000018474,ENSG00000170004,ortholog_one2one
ENSMUSG00000034485,ENSG00000137831,ortholog_one2one
ENSMUSG00000028549,ENSG00000142856,ortholog_one2one
ENSMUSG00000007880,ENSG00000117713,ortholog_one2one
ENSMUSG00000022255,ENSG00000147649,ortholog_one2one
ENSMUSG00000036814,ENSG00000163817,ortholog_one2one
ENSMUSG00000048078,ENSG00000149256,ortholog_one2one
ENSMUSG00000024078,ENSG00000018699,ortholog_one2one
ENSMUSG00000052727,ENSG00000131711,ortholog_one2one
ENSMUSG00000021647,ENSG00000164326,ortholog_one2one
ENSMUSG00000061603,ENSG00000151320,ortholog_one2one
ENSMUSG00000070802,ENSG00000204851,ortholog_one2one
ENSMUSG00000003848,ENSG00000141101,ortholog_one2one
ENSMUSG00000041141,ENSG00000182013,ortholog_one2one
ENSMUSG00000052143,,
ENSMUSG00000002240,ENSG00000187533,ortholog_one2one
ENSMUSG00000074256,,
ENSMUSG00000027660,ENSG00000136603,ortholog_one2one
ENSMUSG00000005262,ENSG00000070010,ortholog_one2one
ENSMUSG00000094252,,
ENSMUSG00000031379,ENSG00000087842,ortholog_one2one
ENSMUSG00000095850,,
ENSMUSG00000041117,ENSG00000169515,ortholog_one2one
ENSMUSG00000094147,,
ENSMUSG00000030209,ENSG00000273079,ortholog_one2one
ENSMUSG00000095965,,
ENSMUSG00000094342,,
ENSMUSG00000021936,ENSG00000107643,ortholog_one2one
ENSMUSG00000094203,,
ENSMUSG00000050439,ENSG00000176177,ortholog_one2one
ENSMUSG00000063953,ENSG00000123505,ortholog_one2many
ENSMUSG00000029530,ENSG00000173585,ortholog_one2one
ENSMUSG00000058670,,
ENSMUSG00000031930,ENSG00000198373,ortholog_one2one
ENSMUSG00000021010,ENSG00000151322,ortholog_one2one
ENSMUSG00000031007,ENSG00000182220,ortholog_one2one
ENSMUSG00000062098,ENSG00000132640,ortholog_one2one
ENSMUSG00000044807,ENSG00000177932,ortholog_one2one
ENSMUSG00000044499,ENSG00000249853,ortholog_one2one
ENSMUSG00000042351,ENSG00000100351,ortholog_one2one
ENSMUSG00000062791,,
ENSMUSG00000018995,ENSG00000137513,ortholog_one2one
ENSMUSG00000073643,ENSG00000085449,ortholog_one2one
ENSMUSG00000003099,ENSG00000011485,ortholog_one2one
ENSMUSG00000015697,ENSG00000143379,ortholog_one2one
ENSMUSG00000038994,,
ENSMUSG00000062421,ENSG00000272822,ortholog_many2many
ENSMUSG00000073791,ENSG00000203965,ortholog_one2one
ENSMUSG00000048027,ENSG00000174136,ortholog_one2one
ENSMUSG00000044296,ENSG00000234284,ortholog_one2one
ENSMUSG00000060149,,
ENSMUSG00000059775,ENSG00000197728,ortholog_one2many
ENSMUSG00000096696,,
ENSMUSG00000019777,ENSG00000196591,ortholog_one2one
ENSMUSG00000004864,ENSG00000156711,ortholog_one2one
ENSMUSG00000039067,ENSG00000103035,ortholog_one2one
ENSMUSG00000092009,ENSG00000144821,ortholog_one2one
ENSMUSG00000004508,ENSG00000215568,ortholog_one2one
ENSMUSG00000095990,,
ENSMUSG00000022408,ENSG00000133477,ortholog_one2one
ENSMUSG00000038976,ENSG00000108819,ortholog_one2one
ENSMUSG00000072761,,
ENSMUSG00000035105,ENSG00000129521,ortholog_one2one
ENSMUSG00000058176,,
ENSMUSG00000023846,ENSG00000058729,ortholog_one2one
ENSMUSG00000025245,ENSG00000163818,ortholog_one2one
ENSMUSG00000037625,ENSG00000013297,ortholog_one2one
ENSMUSG00000000617,ENSG00000113262,ortholog_one2one
ENSMUSG00000026248,ENSG00000135900,ortholog_one2one
ENSMUSG00000001870,ENSG00000049323,ortholog_one2one
ENSMUSG00000047786,ENSG00000145721,ortholog_one2one
ENSMUSG00000028936,ENSG00000116251,ortholog_one2one
ENSMUSG00000049815,,
ENSMUSG00000038872,ENSG00000140836,ortholog_one2one
ENSMUSG00000035713,ENSG00000118369,ortholog_one2one
ENSMUSG00000043569,ENSG00000234469,ortholog_one2many
ENSMUSG00000021646,ENSG00000131844,ortholog_one2one
ENSMUSG00000032965,ENSG00000114446,ortholog_one2one
ENSMUSG00000047888,ENSG00000100354,ortholog_one2one
ENSMUSG00000026249,ENSG00000135919,ortholog_one2one
ENSMUSG00000044952,ENSG00000188997,ortholog_one2one
ENSMUSG00000003644,ENSG00000117676,ortholog_one2one
ENSMUSG00000025791,ENSG00000079739,ortholog_one2one
ENSMUSG00000069072,ENSG00000013293,ortholog_one2one
ENSMUSG00000035704,ENSG00000159063,ortholog_one2one
ENSMUSG00000004328,ENSG00000124440,ortholog_one2one
ENSMUSG00000044408,ENSG00000165389,ortholog_one2one
ENSMUSG00000054165,,
ENSMUSG00000043230,ENSG00000124019,ortholog_one2one
ENSMUSG00000044148,ENSG00000185753,ortholog_one2one
ENSMUSG00000057387,,
ENSMUSG00000060227,ENSG00000166734,ortholog_one2one
ENSMUSG00000021959,ENSG00000150457,ortholog_one2one
ENSMUSG00000030647,ENSG00000151366,ortholog_one2many
ENSMUSG00000030647,ENSG00000259112,ortholog_one2many
ENSMUSG00000091095,,
ENSMUSG00000035686,ENSG00000151365,ortholog_one2one
ENSMUSG00000021301,ENSG00000002746,ortholog_one2one
ENSMUSG00000054302,ENSG00000129518,ortholog_one2one
ENSMUSG00000053819,ENSG00000145349,ortholog_one2one
ENSMUSG00000044795,ENSG00000182224,ortholog_one2many
ENSMUSG00000031727,ENSG00000118557,ortholog_one2one
ENSMUSG00000034480,ENSG00000147202,ortholog_one2one
ENSMUSG00000051727,ENSG00000151364,ortholog_one2one
ENSMUSG00000009580,ENSG00000109205,ortholog_one2one
ENSMUSG00000024948,ENSG00000168067,ortholog_one2one
ENSMUSG00000031380,ENSG00000165197,ortholog_one2one
ENSMUSG00000039092,ENSG00000172296,ortholog_one2one
ENSMUSG00000069662,ENSG00000155130,ortholog_one2one
ENSMUSG00000025133,ENSG00000149262,ortholog_one2one
ENSMUSG00000046463,,
ENSMUSG00000066760,ENSG00000086548,ortholog_many2many
ENSMUSG00000023845,ENSG00000113441,ortholog_one2one
ENSMUSG00000094311,,
ENSMUSG00000049658,ENSG00000145734,ortholog_one2one
ENSMUSG00000037993,ENSG00000140829,ortholog_one2one
ENSMUSG00000018634,ENSG00000120088,ortholog_one2one
ENSMUSG00000004364,ENSG00000036257,ortholog_one2one
ENSMUSG00000025241,ENSG00000163820,ortholog_one2one
ENSMUSG00000094973,ENSG00000141543,ortholog_one2many
ENSMUSG00000045291,,
ENSMUSG00000030307,ENSG00000132164,ortholog_one2one
ENSMUSG00000000823,ENSG00000196700,ortholog_one2one
ENSMUSG00000019846,ENSG00000112769,ortholog_one2one
ENSMUSG00000047181,ENSG00000167100,ortholog_one2one
ENSMUSG00000064127,ENSG00000180182,ortholog_one2one
ENSMUSG00000030213,ENSG00000171681,ortholog_one2one
ENSMUSG00000092120,,
ENSMUSG00000048521,ENSG00000172215,ortholog_one2one
ENSMUSG00000035305,ENSG00000185483,ortholog_one2one
ENSMUSG00000053228,ENSG00000231924,ortholog_many2many
ENSMUSG00000035642,ENSG00000087884,ortholog_one2one
ENSMUSG00000003038,ENSG00000182952,ortholog_one2many
ENSMUSG00000030310,ENSG00000157103,ortholog_one2one
ENSMUSG00000031381,ENSG00000165195,ortholog_one2one
ENSMUSG00000060509,ENSG00000173578,ortholog_one2one
ENSMUSG00000031723,ENSG00000140830,ortholog_one2one
ENSMUSG00000023159,ENSG00000105352,ortholog_one2many
ENSMUSG00000025804,ENSG00000163823,ortholog_one2many
ENSMUSG00000031722,ENSG00000257017,ortholog_one2many
ENSMUSG00000031722,ENSG00000261701,ortholog_one2many
ENSMUSG00000001622,ENSG00000171209,ortholog_one2one
ENSMUSG00000038967,ENSG00000005882,ortholog_one2one
ENSMUSG00000064039,ENSG00000163823,ortholog_one2many
ENSMUSG00000080316,,
ENSMUSG00000035448,ENSG00000183625,ortholog_one2one
ENSMUSG00000008789,ENSG00000105352,ortholog_one2many
ENSMUSG00000071632,ENSG00000242259,ortholog_one2one
ENSMUSG00000055961,,
ENSMUSG00000007457,,
ENSMUSG00000029755,ENSG00000105880,ortholog_one2one
ENSMUSG00000035011,ENSG00000178951,ortholog_one2one
ENSMUSG00000069733,ENSG00000177414,ortholog_one2one
ENSMUSG00000007907,ENSG00000145309,ortholog_one2one
ENSMUSG00000023185,ENSG00000124467,ortholog_many2many
ENSMUSG00000022257,ENSG00000104341,ortholog_one2one
ENSMUSG00000021940,ENSG00000204179,ortholog_one2many
ENSMUSG00000021940,ENSG00000183675,ortholog_one2many
ENSMUSG00000059278,ENSG00000183011,ortholog_one2one
ENSMUSG00000038608,ENSG00000135905,ortholog_one2one
ENSMUSG00000029280,,
ENSMUSG00000079286,,
ENSMUSG00000029281,,
ENSMUSG00000035623,ENSG00000048649,ortholog_one2one
ENSMUSG00000022407,ENSG00000239900,ortholog_one2one
ENSMUSG00000079439,,
ENSMUSG00000079438,,
ENSMUSG00000048728,ENSG00000178187,ortholog_one2one
ENSMUSG00000025171,ENSG00000165886,ortholog_one2one
ENSMUSG00000090302,,
ENSMUSG00000064156,,
ENSMUSG00000025172,ENSG00000165887,ortholog_one2one
ENSMUSG00000029282,ENSG00000187689,ortholog_one2one
ENSMUSG00000045377,ENSG00000167874,ortholog_one2one
ENSMUSG00000004934,ENSG00000105229,ortholog_one2one
ENSMUSG00000049103,ENSG00000121807,ortholog_one2many
ENSMUSG00000022706,ENSG00000185608,ortholog_one2one
ENSMUSG00000029288,ENSG00000178522,ortholog_one2one
ENSMUSG00000025439,ENSG00000074201,ortholog_one2one
ENSMUSG00000022324,ENSG00000132561,ortholog_one2one
ENSMUSG00000053004,ENSG00000196639,ortholog_one2one
ENSMUSG00000027108,ENSG00000138430,ortholog_one2one
ENSMUSG00000005045,ENSG00000116254,ortholog_one2one
ENSMUSG00000012117,ENSG00000117682,ortholog_one2one
ENSMUSG00000005656,ENSG00000129515,ortholog_one2one
ENSMUSG00000031730,ENSG00000102967,ortholog_one2one
ENSMUSG00000074881,ENSG00000176746,ortholog_one2many
ENSMUSG00000055447,ENSG00000196776,ortholog_one2one
ENSMUSG00000079227,ENSG00000121807,ortholog_one2many
ENSMUSG00000056106,,
ENSMUSG00000042797,ENSG00000178301,ortholog_one2one
ENSMUSG00000078793,ENSG00000242221,ortholog_many2many
ENSMUSG00000002455,ENSG00000101161,ortholog_one2one
ENSMUSG00000049506,ENSG00000185294,ortholog_one2one
ENSMUSG00000030774,ENSG00000149269,ortholog_one2one
ENSMUSG00000022702,ENSG00000100084,ortholog_one2one
ENSMUSG00000030368,ENSG00000243130,ortholog_many2many
ENSMUSG00000074829,,
ENSMUSG00000025176,ENSG00000241935,ortholog_one2one
ENSMUSG00000037610,ENSG00000197584,ortholog_one2one
ENSMUSG00000026885,ENSG00000175764,ortholog_one2one
ENSMUSG00000079741,ENSG00000160505,ortholog_one2many
ENSMUSG00000051323,ENSG00000165194,ortholog_one2one
ENSMUSG00000093803,,
ENSMUSG00000057195,ENSG00000105352,ortholog_one2many
ENSMUSG00000027663,ENSG00000172667,ortholog_one2one
ENSMUSG00000095352,ENSG00000167393,ortholog_one2one
ENSMUSG00000096734,,
ENSMUSG00000035582,ENSG00000178795,ortholog_one2one
ENSMUSG00000050966,ENSG00000131914,ortholog_one2one
ENSMUSG00000029286,ENSG00000132464,ortholog_one2one
ENSMUSG00000033411,ENSG00000137770,ortholog_one2one
ENSMUSG00000040462,ENSG00000135506,ortholog_one2one
ENSMUSG00000015672,ENSG00000106591,ortholog_one2many
ENSMUSG00000018476,ENSG00000132510,ortholog_one2one
ENSMUSG00000096177,,
ENSMUSG00000067149,ENSG00000132465,ortholog_one2one
ENSMUSG00000049410,ENSG00000176083,ortholog_one2one
ENSMUSG00000026895,ENSG00000119421,ortholog_one2one
ENSMUSG00000054976,ENSG00000144460,ortholog_one2one
ENSMUSG00000015671,ENSG00000256646,ortholog_one2one
ENSMUSG00000042505,ENSG00000196636,ortholog_one2one
ENSMUSG00000070697,ENSG00000132467,ortholog_one2one
ENSMUSG00000049321,ENSG00000198939,ortholog_one2one
ENSMUSG00000028532,ENSG00000158966,ortholog_one2one
ENSMUSG00000049507,,
ENSMUSG00000030366,ENSG00000221878,ortholog_many2many
ENSMUSG00000029291,ENSG00000018189,ortholog_one2one
ENSMUSG00000032280,ENSG00000140332,ortholog_one2one
ENSMUSG00000061762,ENSG00000006128,ortholog_one2one
ENSMUSG00000012123,ENSG00000176092,ortholog_one2one
ENSMUSG00000090369,ENSG00000203942,ortholog_one2one
ENSMUSG00000049670,ENSG00000171160,ortholog_one2one
ENSMUSG00000018411,ENSG00000186868,ortholog_one2one
ENSMUSG00000066756,ENSG00000204866,ortholog_one2many
ENSMUSG00000066756,ENSG00000188624,ortholog_one2many
ENSMUSG00000020335,ENSG00000178338,ortholog_one2one
ENSMUSG00000025178,ENSG00000155252,ortholog_one2many
ENSMUSG00000025178,ENSG00000249967,ortholog_one2many
ENSMUSG00000038605,ENSG00000130590,ortholog_one2one
ENSMUSG00000006731,ENSG00000135454,ortholog_one2one
ENSMUSG00000072983,,
ENSMUSG00000055980,ENSG00000169047,ortholog_one2one
ENSMUSG00000000682,,
ENSMUSG00000054005,ENSG00000204520,ortholog_many2many
ENSMUSG00000044542,ENSG00000175325,ortholog_one2one
