Ensembl Gene ID,Chicken Ensembl Gene ID,Homology Type
ENSMUSG00000035027,ENSGALG00000001267,ortholog_one2one
ENSMUSG00000095159,ENSGALG00000008586,ortholog_one2many
ENSMUSG00000094620,,
ENSMUSG00000006736,,
ENSMUSG00000058498,ENSGALG00000000710,ortholog_one2one
ENSMUSG00000070892,,
ENSMUSG00000040514,ENSGALG00000005938,ortholog_one2one
ENSMUSG00000042541,ENSGALG00000009733,ortholog_one2one
ENSMUSG00000070891,,
ENSMUSG00000072049,,
ENSMUSG00000047104,ENSGALG00000007403,ortholog_one2many
ENSMUSG00000000028,ENSGALG00000001616,ortholog_one2one
ENSMUSG00000067261,,
ENSMUSG00000058101,ENSGALG00000011974,ortholog_one2many
ENSMUSG00000032854,ENSGALG00000012018,ortholog_one2one
ENSMUSG00000094044,,
ENSMUSG00000025243,ENSGALG00000011836,ortholog_one2many
ENSMUSG00000030208,ENSGALG00000011803,ortholog_one2one
ENSMUSG00000034839,ENSGALG00000004046,ortholog_one2one
ENSMUSG00000061937,,
ENSMUSG00000038984,,
ENSMUSG00000079470,ENSGALG00000024039,ortholog_one2many
ENSMUSG00000095956,,
ENSMUSG00000078794,,
ENSMUSG00000045022,ENSGALG00000013346,ortholog_one2many
ENSMUSG00000073792,ENSGALG00000010991,ortholog_one2one
ENSMUSG00000025422,ENSGALG00000001710,ortholog_many2many
ENSMUSG00000012428,ENSGALG00000008997,ortholog_one2one
ENSMUSG00000047330,ENSGALG00000021057,ortholog_one2one
ENSMUSG00000030302,ENSGALG00000004829,ortholog_one2one
ENSMUSG00000063594,,
ENSMUSG00000072978,ENSGALG00000008015,ortholog_one2many
ENSMUSG00000031377,ENSGALG00000016557,ortholog_one2one
ENSMUSG00000050919,ENSGALG00000015008,ortholog_one2one
ENSMUSG00000039485,,
ENSMUSG00000061388,,
ENSMUSG00000046561,ENSGALG00000012019,ortholog_one2one
ENSMUSG00000021650,,
ENSMUSG00000050711,ENSGALG00000005176,ortholog_one2one
ENSMUSG00000039462,ENSGALG00000014965,ortholog_one2one
ENSMUSG00000043017,,
ENSMUSG00000003849,ENSGALG00000023437,ortholog_one2one
ENSMUSG00000036545,ENSGALG00000006000,ortholog_one2one
ENSMUSG00000041632,ENSGALG00000015002,ortholog_one2one
ENSMUSG00000003161,ENSGALG00000008985,ortholog_one2one
ENSMUSG00000029754,ENSGALG00000023195,ortholog_one2one
ENSMUSG00000054702,ENSGALG00000005171,ortholog_one2one
ENSMUSG00000035133,ENSGALG00000009992,ortholog_one2one
ENSMUSG00000019779,ENSGALG00000014979,ortholog_one2one
ENSMUSG00000019370,,
ENSMUSG00000018474,,
ENSMUSG00000034485,ENSGALG00000008143,ortholog_one2one
ENSMUSG00000028549,ENSGALG00000010995,ortholog_one2one
ENSMUSG00000007880,ENSGALG00000027551,ortholog_one2many
ENSMUSG00000007880,ENSGALG00000000360,ortholog_one2many
ENSMUSG00000022255,ENSGALG00000016004,ortholog_one2one
ENSMUSG00000036814,ENSGALG00000011836,ortholog_one2many
ENSMUSG00000048078,ENSGALG00000017261,ortholog_many2many
ENSMUSG00000024078,ENSGALG00000010538,ortholog_one2one
ENSMUSG00000052727,ENSGALG00000014999,ortholog_one2one
ENSMUSG00000021647,ENSGALG00000028845,ortholog_one2one
ENSMUSG00000061603,ENSGALG00000009995,ortholog_one2one
ENSMUSG00000070802,,
ENSMUSG00000003848,ENSGALG00000000693,ortholog_one2one
ENSMUSG00000041141,,
ENSMUSG00000052143,,
ENSMUSG00000002240,,
ENSMUSG00000074256,,
ENSMUSG00000027660,ENSGALG00000009356,ortholog_one2one
ENSMUSG00000005262,ENSGALG00000001593,ortholog_one2one
ENSMUSG00000094252,,
ENSMUSG00000031379,,
ENSMUSG00000095850,,
ENSMUSG00000041117,,
ENSMUSG00000094147,,
ENSMUSG00000030209,ENSGALG00000011809,ortholog_one2one
ENSMUSG00000095965,,
ENSMUSG00000094342,,
ENSMUSG00000021936,ENSGALG00000006109,ortholog_one2one
ENSMUSG00000094203,,
ENSMUSG00000050439,,
ENSMUSG00000063953,ENSGALG00000015049,ortholog_one2many
ENSMUSG00000029530,ENSGALG00000011808,ortholog_one2one
ENSMUSG00000058670,,
ENSMUSG00000031930,ENSGALG00000000699,ortholog_one2one
ENSMUSG00000021010,ENSGALG00000029022,ortholog_one2one
ENSMUSG00000031007,ENSGALG00000016241,ortholog_one2one
ENSMUSG00000062098,ENSGALG00000009028,ortholog_one2one
ENSMUSG00000044807,,
ENSMUSG00000044499,ENSGALG00000026594,ortholog_one2one
ENSMUSG00000042351,ENSGALG00000012056,ortholog_one2one
ENSMUSG00000062791,ENSGALG00000005823,ortholog_one2many
ENSMUSG00000018995,ENSGALG00000017262,ortholog_one2one
ENSMUSG00000073643,ENSGALG00000005158,ortholog_one2one
ENSMUSG00000003099,,
ENSMUSG00000015697,ENSGALG00000024051,ortholog_one2many
ENSMUSG00000015697,ENSGALG00000029138,ortholog_one2many
ENSMUSG00000038994,,
ENSMUSG00000062421,,
ENSMUSG00000073791,ENSGALG00000010998,ortholog_one2one
ENSMUSG00000048027,ENSGALG00000015284,ortholog_one2one
ENSMUSG00000044296,,
ENSMUSG00000060149,,
ENSMUSG00000059775,ENSGALG00000027807,ortholog_one2many
ENSMUSG00000096696,,
ENSMUSG00000019777,ENSGALG00000014991,ortholog_one2one
ENSMUSG00000004864,ENSGALG00000000826,ortholog_one2one
ENSMUSG00000039067,ENSGALG00000000707,ortholog_one2one
ENSMUSG00000092009,ENSGALG00000015358,ortholog_one2one
ENSMUSG00000004508,,
ENSMUSG00000095990,,
ENSMUSG00000022408,ENSGALG00000012053,ortholog_one2one
ENSMUSG00000038976,ENSGALG00000013233,ortholog_many2many
ENSMUSG00000072761,,
ENSMUSG00000035105,ENSGALG00000010001,ortholog_one2one
ENSMUSG00000058176,ENSGALG00000006496,ortholog_one2many
ENSMUSG00000023846,ENSGALG00000015288,ortholog_one2one
ENSMUSG00000025245,ENSGALG00000011810,ortholog_one2one
ENSMUSG00000037625,ENSGALG00000009355,ortholog_one2one
ENSMUSG00000000617,,
ENSMUSG00000026248,ENSGALG00000003067,ortholog_one2one
ENSMUSG00000001870,,
ENSMUSG00000047786,ENSGALG00000015290,ortholog_one2one
ENSMUSG00000028936,ENSGALG00000000719,ortholog_one2one
ENSMUSG00000049815,ENSGALG00000005823,ortholog_one2many
ENSMUSG00000038872,ENSGALG00000000713,ortholog_one2one
ENSMUSG00000035713,ENSGALG00000017269,ortholog_one2many
ENSMUSG00000035713,ENSGALG00000027687,ortholog_one2many
ENSMUSG00000043569,,
ENSMUSG00000021646,ENSGALG00000002529,ortholog_one2one
ENSMUSG00000032965,ENSGALG00000015356,ortholog_one2one
ENSMUSG00000047888,ENSGALG00000012050,ortholog_one2one
ENSMUSG00000026249,ENSGALG00000005135,ortholog_one2one
ENSMUSG00000044952,ENSGALG00000017268,ortholog_one2one
ENSMUSG00000003644,ENSGALG00000000366,ortholog_one2one
ENSMUSG00000025791,ENSGALG00000011016,ortholog_one2one
ENSMUSG00000069072,ENSGALG00000009349,ortholog_one2one
ENSMUSG00000035704,ENSGALG00000019042,ortholog_one2one
ENSMUSG00000004328,,
ENSMUSG00000044408,ENSGALG00000025755,ortholog_one2one
ENSMUSG00000054165,,
ENSMUSG00000043230,ENSGALG00000005118,ortholog_one2one
ENSMUSG00000044148,,
ENSMUSG00000057387,,
ENSMUSG00000060227,ENSGALG00000008208,ortholog_one2one
ENSMUSG00000021959,ENSGALG00000017130,ortholog_one2one
ENSMUSG00000030647,ENSGALG00000029172,ortholog_one2one
ENSMUSG00000091095,,
ENSMUSG00000035686,ENSGALG00000017267,ortholog_one2many
ENSMUSG00000035686,ENSGALG00000028911,ortholog_one2many
ENSMUSG00000035686,ENSGALG00000027901,ortholog_one2many
ENSMUSG00000021301,ENSGALG00000012346,ortholog_one2one
ENSMUSG00000054302,ENSGALG00000010007,ortholog_one2one
ENSMUSG00000053819,ENSGALG00000012036,ortholog_one2one
ENSMUSG00000044795,,
ENSMUSG00000031727,,
ENSMUSG00000034480,ENSGALG00000006839,ortholog_one2one
ENSMUSG00000051727,ENSGALG00000017266,ortholog_one2one
ENSMUSG00000009580,,
ENSMUSG00000024948,,
ENSMUSG00000031380,ENSGALG00000016558,ortholog_one2one
ENSMUSG00000039092,ENSGALG00000009037,ortholog_one2one
ENSMUSG00000069662,,
ENSMUSG00000025133,ENSGALG00000000091,ortholog_one2one
ENSMUSG00000046463,,
ENSMUSG00000066760,,
ENSMUSG00000023845,ENSGALG00000015301,ortholog_one2one
ENSMUSG00000094311,,
ENSMUSG00000049658,ENSGALG00000002439,ortholog_one2one
ENSMUSG00000037993,ENSGALG00000000787,ortholog_one2one
ENSMUSG00000018634,ENSGALG00000000371,ortholog_one2one
ENSMUSG00000004364,ENSGALG00000005108,ortholog_one2one
ENSMUSG00000025241,ENSGALG00000011737,ortholog_one2one
ENSMUSG00000094973,ENSGALG00000008530,ortholog_one2many
ENSMUSG00000045291,ENSGALG00000002989,ortholog_one2many
ENSMUSG00000030307,ENSGALG00000004879,ortholog_one2one
ENSMUSG00000000823,ENSGALG00000028231,ortholog_one2many
ENSMUSG00000000823,ENSGALG00000006013,ortholog_one2many
ENSMUSG00000019846,ENSGALG00000015001,ortholog_one2one
ENSMUSG00000047181,ENSGALG00000028114,ortholog_one2one
ENSMUSG00000064127,ENSGALG00000016238,ortholog_one2one
ENSMUSG00000030213,ENSGALG00000011814,ortholog_one2one
ENSMUSG00000092120,,
ENSMUSG00000048521,,
ENSMUSG00000035305,ENSGALG00000011019,ortholog_one2one
ENSMUSG00000053228,,
ENSMUSG00000035642,ENSGALG00000027073,ortholog_one2one
ENSMUSG00000003038,ENSGALG00000000372,ortholog_one2many
ENSMUSG00000030310,ENSGALG00000004921,ortholog_one2one
ENSMUSG00000031381,ENSGALG00000016559,ortholog_one2one
ENSMUSG00000060509,ENSGALG00000011735,ortholog_one2one
ENSMUSG00000031723,ENSGALG00000015327,ortholog_one2one
ENSMUSG00000023159,,
ENSMUSG00000025804,,
ENSMUSG00000031722,,
ENSMUSG00000001622,,
ENSMUSG00000038967,,
ENSMUSG00000064039,,
ENSMUSG00000080316,,
ENSMUSG00000035448,,
ENSMUSG00000008789,,
ENSMUSG00000071632,ENSGALG00000023833,ortholog_one2one
ENSMUSG00000055961,,
ENSMUSG00000007457,,
ENSMUSG00000029755,ENSGALG00000009129,ortholog_one2one
ENSMUSG00000035011,ENSGALG00000025907,ortholog_one2one
ENSMUSG00000069733,,
ENSMUSG00000007907,,
ENSMUSG00000023185,,
ENSMUSG00000022257,ENSGALG00000028628,ortholog_one2one
ENSMUSG00000021940,ENSGALG00000023842,ortholog_one2one
ENSMUSG00000059278,ENSGALG00000013787,ortholog_one2one
ENSMUSG00000038608,ENSGALG00000005030,ortholog_one2one
ENSMUSG00000029280,,
ENSMUSG00000079286,,
ENSMUSG00000029281,,
ENSMUSG00000035623,ENSGALG00000027969,ortholog_one2one
ENSMUSG00000022407,ENSGALG00000012034,ortholog_one2one
ENSMUSG00000079439,,
ENSMUSG00000079438,,
ENSMUSG00000048728,,
ENSMUSG00000025171,ENSGALG00000029166,ortholog_one2one
ENSMUSG00000090302,,
ENSMUSG00000064156,,
ENSMUSG00000025172,ENSGALG00000007539,ortholog_one2one
ENSMUSG00000029282,,
ENSMUSG00000045377,ENSGALG00000001534,ortholog_one2one
ENSMUSG00000004934,ENSGALG00000001836,ortholog_one2one
ENSMUSG00000049103,ENSGALG00000011733,ortholog_many2many
ENSMUSG00000049103,ENSGALG00000011732,ortholog_many2many
ENSMUSG00000022706,ENSGALG00000001587,ortholog_one2one
ENSMUSG00000029288,,
ENSMUSG00000025439,ENSGALG00000008574,ortholog_one2one
ENSMUSG00000022324,ENSGALG00000014523,ortholog_one2one
ENSMUSG00000053004,ENSGALG00000004930,ortholog_one2one
ENSMUSG00000027108,ENSGALG00000009325,ortholog_one2one
ENSMUSG00000005045,ENSGALG00000000747,ortholog_one2one
ENSMUSG00000012117,ENSGALG00000000385,ortholog_one2one
ENSMUSG00000005656,ENSGALG00000010025,ortholog_one2one
ENSMUSG00000031730,ENSGALG00000000802,ortholog_one2one
ENSMUSG00000074881,,
ENSMUSG00000055447,ENSGALG00000015355,ortholog_one2one
ENSMUSG00000079227,ENSGALG00000011733,ortholog_many2many
ENSMUSG00000079227,ENSGALG00000011732,ortholog_many2many
ENSMUSG00000056106,,
ENSMUSG00000042797,ENSGALG00000001614,ortholog_one2one
ENSMUSG00000078793,,
ENSMUSG00000002455,ENSGALG00000006001,ortholog_one2one
ENSMUSG00000049506,,
ENSMUSG00000030774,ENSGALG00000000681,ortholog_one2one
ENSMUSG00000022702,ENSGALG00000001576,ortholog_one2one
ENSMUSG00000030368,,
ENSMUSG00000074829,,
ENSMUSG00000025176,ENSGALG00000006134,ortholog_one2one
ENSMUSG00000037610,ENSGALG00000027617,ortholog_one2one
ENSMUSG00000026885,ENSGALG00000001389,ortholog_one2one
ENSMUSG00000079741,,
ENSMUSG00000051323,ENSGALG00000006822,ortholog_one2one
ENSMUSG00000093803,,
ENSMUSG00000057195,,
ENSMUSG00000027663,ENSGALG00000000113,ortholog_one2one
ENSMUSG00000095352,ENSGALG00000016702,ortholog_one2one
ENSMUSG00000096734,,
ENSMUSG00000035582,ENSGALG00000000690,ortholog_one2one
ENSMUSG00000050966,ENSGALG00000000388,ortholog_one2one
ENSMUSG00000029286,,
ENSMUSG00000033411,ENSGALG00000008199,ortholog_one2one
ENSMUSG00000040462,,
ENSMUSG00000015672,ENSGALG00000012337,ortholog_one2many
ENSMUSG00000018476,,
ENSMUSG00000096177,ENSGALG00000005490,ortholog_one2many
ENSMUSG00000067149,ENSGALG00000011551,ortholog_one2one
ENSMUSG00000049410,,
ENSMUSG00000026895,ENSGALG00000001355,ortholog_one2one
ENSMUSG00000054976,ENSGALG00000004966,ortholog_one2one
ENSMUSG00000015671,ENSGALG00000019598,ortholog_one2one
ENSMUSG00000042505,ENSGALG00000027620,ortholog_one2one
ENSMUSG00000070697,ENSGALG00000011553,ortholog_one2one
ENSMUSG00000049321,ENSGALG00000012958,ortholog_one2many
ENSMUSG00000028532,ENSGALG00000011024,ortholog_one2one
ENSMUSG00000049507,,
ENSMUSG00000030366,,
ENSMUSG00000029291,ENSGALG00000011564,ortholog_one2one
ENSMUSG00000032280,ENSGALG00000008120,ortholog_one2one
ENSMUSG00000061762,ENSGALG00000009737,ortholog_one2one
ENSMUSG00000012123,ENSGALG00000000509,ortholog_one2one
ENSMUSG00000090369,,
ENSMUSG00000049670,ENSGALG00000006149,ortholog_one2one
ENSMUSG00000018411,ENSGALG00000000625,ortholog_one2one
ENSMUSG00000066756,,
ENSMUSG00000020335,,
ENSMUSG00000025178,ENSGALG00000006143,ortholog_one2one
ENSMUSG00000038605,ENSGALG00000006007,ortholog_one2one
ENSMUSG00000006731,,
ENSMUSG00000072983,,
ENSMUSG00000055980,ENSGALG00000004959,ortholog_one2one
ENSMUSG00000000682,,
ENSMUSG00000054005,ENSGALG00000027123,ortholog_one2many
ENSMUSG00000044542,,
ENSMUSG00000001507,,
ENSMUSG00000022591,,
ENSMUSG00000027665,ENSGALG00000008934,ortholog_one2one
ENSMUSG00000050343,,
ENSMUSG00000061952,,
ENSMUSG00000060918,,
ENSMUSG00000071042,ENSGALG00000010435,ortholog_one2one
ENSMUSG00000059397,,
ENSMUSG00000029752,ENSGALG00000009748,ortholog_one2one
ENSMUSG00000026142,ENSGALG00000004957,ortholog_one2one
ENSMUSG00000003505,,
ENSMUSG00000012126,ENSGALG00000000519,ortholog_one2one
ENSMUSG00000031382,ENSGALG00000016562,ortholog_one2one
ENSMUSG00000020364,,
ENSMUSG00000044221,ENSGALG00000011568,ortholog_one2one
ENSMUSG00000015522,ENSGALG00000000751,ortholog_one2one
ENSMUSG00000040441,ENSGALG00000027066,ortholog_many2many
ENSMUSG00000094447,,
ENSMUSG00000060811,ENSGALG00000028133,ortholog_one2many
ENSMUSG00000030373,,
ENSMUSG00000062929,ENSGALG00000010027,ortholog_one2one
ENSMUSG00000072982,,
ENSMUSG00000058600,ENSGALG00000008212,ortholog_one2one
ENSMUSG00000045942,,
ENSMUSG00000048827,,
ENSMUSG00000070799,,
ENSMUSG00000076937,ENSGALG00000021139,ortholog_one2many
ENSMUSG00000002017,ENSGALG00000010428,ortholog_one2one
ENSMUSG00000031250,ENSGALG00000006821,ortholog_one2one
ENSMUSG00000028843,ENSGALG00000000527,ortholog_one2one
ENSMUSG00000019467,,
ENSMUSG00000067158,ENSGALG00000004946,ortholog_one2one
ENSMUSG00000070798,,
ENSMUSG00000025532,ENSGALG00000002587,ortholog_one2one
ENSMUSG00000022641,ENSGALG00000015353,ortholog_one2one
ENSMUSG00000046470,ENSGALG00000026582,ortholog_one2one
ENSMUSG00000044726,,
ENSMUSG00000022323,ENSGALG00000018595,ortholog_one2one
ENSMUSG00000035021,ENSGALG00000010030,ortholog_one2one
ENSMUSG00000070797,,
ENSMUSG00000042460,ENSGALG00000009752,ortholog_one2one
ENSMUSG00000096403,ENSGALG00000009288,ortholog_one2many
ENSMUSG00000020385,ENSGALG00000006057,ortholog_one2one
ENSMUSG00000037443,ENSGALG00000021697,ortholog_one2one
ENSMUSG00000074359,,
ENSMUSG00000059540,ENSGALG00000005976,ortholog_one2one
ENSMUSG00000067377,ENSGALG00000006808,ortholog_one2one
ENSMUSG00000031729,ENSGALG00000000811,ortholog_one2one
ENSMUSG00000030314,ENSGALG00000004932,ortholog_one2one
ENSMUSG00000068794,ENSGALG00000010259,ortholog_one2one
ENSMUSG00000034118,ENSGALG00000002598,ortholog_one2one
ENSMUSG00000030761,ENSGALG00000000733,ortholog_one2one
ENSMUSG00000031728,ENSGALG00000000817,ortholog_one2one
ENSMUSG00000040537,ENSGALG00000008976,ortholog_one2one
ENSMUSG00000026894,ENSGALG00000001352,ortholog_one2one
ENSMUSG00000073789,,
ENSMUSG00000073788,,
ENSMUSG00000050742,,
ENSMUSG00000050158,,
ENSMUSG00000070796,,
ENSMUSG00000056822,,
ENSMUSG00000018821,,
ENSMUSG00000035275,ENSGALG00000011026,ortholog_one2one
ENSMUSG00000045341,,
ENSMUSG00000034994,ENSGALG00000001830,ortholog_one2one
ENSMUSG00000034110,ENSGALG00000002618,ortholog_one2one
ENSMUSG00000061361,,
ENSMUSG00000022325,ENSGALG00000018800,ortholog_one2one
ENSMUSG00000006476,ENSGALG00000008681,ortholog_one2one
ENSMUSG00000024074,ENSGALG00000010597,ortholog_one2one
ENSMUSG00000068535,,
ENSMUSG00000042303,ENSGALG00000012033,ortholog_one2one
ENSMUSG00000062245,,
ENSMUSG00000040415,ENSGALG00000002823,ortholog_many2many
ENSMUSG00000060480,,
ENSMUSG00000079465,ENSGALG00000003115,ortholog_one2one
ENSMUSG00000041247,ENSGALG00000008759,ortholog_one2one
ENSMUSG00000063305,,
ENSMUSG00000006262,ENSGALG00000011573,ortholog_one2one
ENSMUSG00000073747,,
ENSMUSG00000069895,ENSGALG00000028253,ortholog_one2one
ENSMUSG00000068859,ENSGALG00000021702,ortholog_many2many
ENSMUSG00000021643,ENSGALG00000021397,ortholog_one2one
ENSMUSG00000022686,ENSGALG00000008758,ortholog_one2one
ENSMUSG00000048003,,
ENSMUSG00000041777,ENSGALG00000014276,ortholog_one2one
ENSMUSG00000044903,,
ENSMUSG00000056121,ENSGALG00000010594,ortholog_one2one
ENSMUSG00000021943,ENSGALG00000005985,ortholog_one2one
ENSMUSG00000025340,ENSGALG00000021611,ortholog_one2one
ENSMUSG00000072625,ENSGALG00000005981,ortholog_one2one
ENSMUSG00000075330,,
ENSMUSG00000003665,,
ENSMUSG00000031253,ENSGALG00000006796,ortholog_one2one
ENSMUSG00000031384,ENSGALG00000016563,ortholog_one2one
ENSMUSG00000029366,ENSGALG00000028501,ortholog_one2one
ENSMUSG00000043008,ENSGALG00000002263,ortholog_one2one
ENSMUSG00000031731,ENSGALG00000000848,ortholog_one2one
ENSMUSG00000004542,,
ENSMUSG00000028841,ENSGALG00000000547,ortholog_one2one
ENSMUSG00000041534,ENSGALG00000005978,ortholog_one2one
ENSMUSG00000025417,,
ENSMUSG00000044519,ENSGALG00000005975,ortholog_many2many
ENSMUSG00000061062,ENSGALG00000003297,ortholog_one2many
ENSMUSG00000045551,,
ENSMUSG00000053094,ENSGALG00000002629,ortholog_one2one
ENSMUSG00000026890,ENSGALG00000001347,ortholog_one2one
ENSMUSG00000063564,ENSGALG00000006708,ortholog_one2one
ENSMUSG00000004540,,
ENSMUSG00000024076,ENSGALG00000010583,ortholog_one2one
ENSMUSG00000001510,ENSGALG00000027677,ortholog_one2one
ENSMUSG00000052270,,
ENSMUSG00000042447,ENSGALG00000010699,ortholog_one2one
ENSMUSG00000061778,ENSGALG00000016568,ortholog_one2one
ENSMUSG00000005237,,
ENSMUSG00000079700,,
ENSMUSG00000038879,ENSGALG00000022788,ortholog_one2one
ENSMUSG00000025337,ENSGALG00000027989,ortholog_one2many
ENSMUSG00000025337,ENSGALG00000001104,ortholog_one2many
ENSMUSG00000028840,ENSGALG00000000542,ortholog_one2one
ENSMUSG00000039182,ENSGALG00000012333,ortholog_one2one
ENSMUSG00000090957,ENSGALG00000013811,ortholog_one2many
ENSMUSG00000048062,,
ENSMUSG00000040987,ENSGALG00000027123,ortholog_one2many
ENSMUSG00000074657,,
ENSMUSG00000094396,,
ENSMUSG00000097022,,
ENSMUSG00000050105,ENSGALG00000001453,ortholog_one2one
ENSMUSG00000030413,,
ENSMUSG00000072624,,
ENSMUSG00000012483,ENSGALG00000010700,ortholog_one2one
ENSMUSG00000092233,,
ENSMUSG00000021318,ENSGALG00000012329,ortholog_one2one
ENSMUSG00000091206,,
ENSMUSG00000021645,ENSGALG00000002430,ortholog_one2one
ENSMUSG00000062198,ENSGALG00000010034,ortholog_one2one
ENSMUSG00000095493,,
ENSMUSG00000053935,,
ENSMUSG00000002458,ENSGALG00000021079,ortholog_one2one
ENSMUSG00000026150,ENSGALG00000003079,ortholog_one2one
ENSMUSG00000035547,ENSGALG00000000750,ortholog_one2one
ENSMUSG00000050890,ENSGALG00000001463,ortholog_one2one
ENSMUSG00000047441,ENSGALG00000005969,ortholog_many2many
ENSMUSG00000089862,ENSGALG00000023189,ortholog_one2one
ENSMUSG00000030214,ENSGALG00000011826,ortholog_one2one
ENSMUSG00000073079,ENSGALG00000023135,ortholog_one2many
ENSMUSG00000031255,ENSGALG00000006786,ortholog_one2one
ENSMUSG00000028530,ENSGALG00000011031,ortholog_one2one
ENSMUSG00000053603,,
ENSMUSG00000074358,ENSGALG00000006714,ortholog_one2one
ENSMUSG00000091350,,
ENSMUSG00000034974,ENSGALG00000027936,ortholog_one2one
ENSMUSG00000056310,ENSGALG00000001110,ortholog_one2one
ENSMUSG00000025410,ENSGALG00000029062,ortholog_one2one
ENSMUSG00000028834,ENSGALG00000009340,ortholog_one2one
ENSMUSG00000074006,,
ENSMUSG00000090417,,
ENSMUSG00000024949,,
ENSMUSG00000044345,,
ENSMUSG00000074004,ENSGALG00000027792,ortholog_one2many
ENSMUSG00000074766,ENSGALG00000009042,ortholog_one2one
ENSMUSG00000079698,,
ENSMUSG00000026149,,
ENSMUSG00000091631,,
ENSMUSG00000050963,ENSGALG00000017690,ortholog_one2one
ENSMUSG00000030760,ENSGALG00000000755,ortholog_one2one
ENSMUSG00000007892,ENSGALG00000016172,ortholog_one2many
ENSMUSG00000028836,ENSGALG00000010375,ortholog_one2one
ENSMUSG00000018412,ENSGALG00000000603,ortholog_one2one
ENSMUSG00000020871,ENSGALG00000026503,ortholog_one2one
ENSMUSG00000029638,ENSGALG00000010704,ortholog_one2one
ENSMUSG00000018820,ENSGALG00000007531,ortholog_one2one
ENSMUSG00000028931,ENSGALG00000000912,ortholog_one2one
ENSMUSG00000030411,,
ENSMUSG00000063952,ENSGALG00000000776,ortholog_one2one
ENSMUSG00000096262,,
ENSMUSG00000021950,ENSGALG00000005956,ortholog_one2one
ENSMUSG00000051965,,
ENSMUSG00000074355,,
ENSMUSG00000022329,ENSGALG00000016015,ortholog_one2one
ENSMUSG00000060371,ENSGALG00000001122,ortholog_one2one
ENSMUSG00000078945,,
ENSMUSG00000095595,ENSGALG00000010046,ortholog_one2many
ENSMUSG00000026159,ENSGALG00000003052,ortholog_one2one
ENSMUSG00000028838,ENSGALG00000026048,ortholog_one2one
ENSMUSG00000008226,ENSGALG00000014270,ortholog_one2one
ENSMUSG00000049580,ENSGALG00000000761,ortholog_one2one
ENSMUSG00000031732,ENSGALG00000000875,ortholog_one2one
ENSMUSG00000079108,ENSGALG00000023135,ortholog_one2many
ENSMUSG00000091679,,
ENSMUSG00000062901,ENSGALG00000002277,ortholog_one2one
ENSMUSG00000048481,,
ENSMUSG00000020872,,
ENSMUSG00000074003,ENSGALG00000000808,ortholog_one2one
ENSMUSG00000027236,ENSGALG00000008187,ortholog_one2many
ENSMUSG00000091091,,
ENSMUSG00000090958,ENSGALG00000000818,ortholog_one2one
ENSMUSG00000039033,ENSGALG00000009057,ortholog_one2one
ENSMUSG00000001672,ENSGALG00000012886,ortholog_one2one
ENSMUSG00000044030,,
ENSMUSG00000055446,,
